hafta	hafta+Noun+A3sg+Pnon+Nom
gülünçlüğüne	gülünç+Adj^DB+Noun+Ness+A3sg+P3sg+Dat
rengi	renk+Noun+A3sg+Pnon+Acc
gömlekle	gömlek+Noun+A3sg+Pnon+Ins
yelek	yelek+Noun+A3sg+Pnon+Nom
pantolon	pantolon+Noun+A3sg+Pnon+Nom
şahin	şahin+Noun+A3sg+Pnon+Nom
tüyleriyle	tüy+Noun+A3pl+P3sg+Ins
çizgileri	çizgi+Noun+A3pl+P3sg+Nom
atölyende	atölye+Noun+A3sg+P2sg+Loc
heykelinin	heykel+Noun+A3sg+P3sg+Gen
zarafetini	zarafet+Noun+A3sg+P3sg+Acc
üstünde	üst+Noun+A3sg+P3sg+Loc
yapraklar	yaprak+Noun+A3pl+Pnon+Nom
locada	loca+Noun+A3sg+Pnon+Loc
yüzyılda	yüzyıl+Noun+A3sg+Pnon+Loc
sevgilimle	sevgili+Noun+A3sg+P1sg+Ins
kimseciklerin	kimse+Noun+A3sg+Pnon+Nom^DB+Noun+Dim+A3pl+Pnon+Gen
ormanda	orman+Noun+A3sg+Pnon+Loc
erdikten	er+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
tarif	tarif+Noun+A3sg+Pnon+Nom
hazzın	haz+Noun+A3sg+Pnon+Gen
muhteşemliğinden	muhteşem+Adj^DB+Noun+Ness+A3sg+P3sg+Abl
nilüfer	nilüfer+Noun+A3sg+Pnon+Nom
dizlerime	diz+Noun+A3pl+P1sg+Dat
ellerimi	elle+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3sg+P1sg+Acc
anlatmamam	anla+Verb^DB+Verb+Caus+Neg^DB+Noun+Inf2+A3sg+P1sg+Nom
gerektiğini	gerek+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
sır	sır+Noun+A3sg+Pnon+Nom
yoksulluğun	yoksul+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Gen
pençesinden	pençe+Noun+A3sg+P3sg+Abl
karımı	kar+Noun+A3sg+P1sg+Acc
fikirlerini	fikir+Noun+A3pl+P3sg+Acc
kulaklarıma	kulak+Noun+A3pl+P1sg+Dat
tavırla	tavır+Noun+A3sg+Pnon+Ins
şampanyasını	şampanya+Noun+A3sg+P3sg+Acc
hususunda	husus+Noun+A3sg+P3sg+Loc
mukavelesi	mukavele+Noun+A3sg+P3sg+Nom
öneride	öneri+Noun+A3sg+Pnon+Loc
kıyasladığımda	kıyasla+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Loc
bizlerden	biz+Noun+A3pl+Pnon+Abl
pratik	pratik+Noun+A3sg+Pnon+Nom
ekseriyetle	ekseriyet+Noun+A3sg+Pnon+Ins
sorabilme	sor+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Nom
bahanesi	bahane+Noun+A3sg+P3sg+Nom
merak	merak+Noun+A3sg+Pnon+Nom
teorim	teori+Noun+A3sg+P1sg+Nom
iflah	iflah+Noun+A3sg+Pnon+Nom
hayvan	hayvan+Noun+A3sg+Pnon+Nom
yazık	yazık+Noun+A3sg+Pnon+Nom
kaide	kaide+Noun+A3sg+Pnon+Nom
yemin	yemin+Noun+A3sg+Pnon+Nom
dalga	dalga+Noun+A3sg+Pnon+Nom
inancı	inanç+Noun+A3sg+P3sg+Nom
öğrettiğin	öğret+Verb+Pos^DB+Noun+PastPart+A3sg+P2sg+Nom
yanlışlarını	yanlış+Noun+A3pl+P3sg+Acc
zehirleyici	zehirle+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
dehşet	dehşet+Noun+A3sg+Pnon+Nom
parça	parça+Noun+A3sg+Pnon+Nom
salata	salata+Noun+A3sg+Pnon+Nom
kuram	kuram+Noun+A3sg+Pnon+Nom
konmaya	kon+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
iddia	iddia+Noun+A3sg+Pnon+Nom
onayın	onay+Noun+A3sg+Pnon+Gen
sandalyesinde	sandalye+Noun+A3sg+P3sg+Loc
geriye	geri+Noun+A3sg+Pnon+Dat
pembe	pembe+Noun+A3sg+Pnon+Nom
demetinin	demet+Noun+A3sg+P3sg+Gen
kastın	kast+Noun+A3sg+Pnon+Gen
kadehinin	kadeh+Noun+A3sg+P3sg+Gen
sapına	sap+Noun+A3sg+P3sg+Dat
uyum	uyum+Noun+A3sg+Pnon+Nom
yargılarını	yargı+Noun+A3pl+P3sg+Acc
bireyciliğin	bireyci+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
amacı	amaç+Noun+A3sg+Pnon+Acc
ahlakçılık	ahlak+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
anlayışı	anlayış+Noun+A3sg+Pnon+Acc
çağın	çağ+Noun+A3sg+Pnon+Gen
standartlarını	standart+Noun+A3pl+P3sg+Acc
kabul	kabul+Noun+A3sg+Pnon+Nom
gelenekçi	gelenekçi+Noun+A3sg+Pnon+Nom
farz	farz+Noun+A3sg+Pnon+Nom
bedel	bedel+Noun+A3sg+Pnon+Nom
ressam	ressam+Noun+A3sg+Pnon+Nom
şimdilerde	şimdi+Noun+A3pl+Pnon+Loc
derecede	derece+Noun+A3sg+Pnon+Loc
fakirliğin	fakir+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
trajedisi	trajedi+Noun+A3sg+P3sg+Nom
feragattan	feragat+Noun+A3sg+Pnon+Abl
satın	satın+Noun+A3sg+Pnon+Nom
güçlerinin	güç+Noun+A3pl+P3sg+Gen
günahlar	günah+Noun+A3pl+Pnon+Nom
zenginlerin	zengin+Adj^DB+Noun+Zero+A3pl+Pnon+Gen
velev	velev+Noun+A3sg+Pnon+Nom
ıstırap	ıstırap+Noun+A3sg+Pnon+Nom
düştüğünün	düş+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Gen
varmakla	var+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
ortaçağ	ortaçağ+Noun+A3sg+Pnon+Nom
sanatı	sanat+Noun+A3sg+P3sg+Nom
duyguların	duygu+Noun+A3pl+Pnon+Gen
modası	moda+Noun+A3sg+P3sg+Nom
romanda	roman+Noun+A3sg+Pnon+Loc
pişmanlık	pişman+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
barbar	barbar+Noun+A3sg+Pnon+Nom
meyvelerle	meyve+Noun+A3pl+Pnon+Ins
duyulmak	duy+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
tanrılarına	tanrı+Noun+A3pl+P3sg+Dat
taparlar	tap+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3pl+Pnon+Nom
dileğiyle	dilek+Noun+A3sg+P3sg+Ins
mücevherini	mücevher+Noun+A3sg+P3sg+Acc
göğüs	göğüs+Noun+A3sg+Pnon+Nom
azar	azar+Noun+A3sg+Pnon+Nom
galeyana	galeyan+Noun+A3sg+Pnon+Dat
şaheserler	şaheser+Noun+A3pl+Pnon+Nom
yaratma	yarat+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
ilhamı	ilham+Noun+A3sg+P3sg+Nom
tamamlamamıza	tamamla+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Dat
mani	mani+Noun+A3sg+Pnon+Nom
kahve	kahve+Noun+A3sg+Pnon+Nom
sigara	sigara+Noun+A3sg+Pnon+Nom
tane	tane+Noun+A3sg+Pnon+Nom
puro	puro+Noun+A3sg+Pnon+Nom
içmeni	içme+Noun+A3sg+P2sg+Acc
tasvip	tasvip+Noun+A3sg+Pnon+Nom
keyif	keyif+Noun+A3sg+Pnon+Nom
işlemeye	işle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
cüret	cüret+Noun+A3sg+Pnon+Nom
temsil	temsil+Noun+A3sg+Pnon+Nom
ejderha	ejderha+Noun+A3sg+Pnon+Nom
çakmağın	çakmak+Noun+A3sg+Pnon+Gen
ateşiyle	ateş+Noun+A3sg+P3sg+Ins
çıktığında	çık+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
idealiniz	ideal+Noun+A3sg+P2pl+Nom
heyecanlara	heyecan+Noun+A3pl+Pnon+Dat
kupa	kupa+Noun+A3sg+Pnon+Nom
kişilik	kişilik+Noun+A3sg+Pnon+Nom
takip	takip+Noun+A3sg+Pnon+Nom
ayakta	ayak+Noun+A3sg+Pnon+Loc
kasvet	kasvet+Noun+A3sg+Pnon+Nom
merdivenlerden	merdiven+Noun+A3pl+Pnon+Abl
ışıklarını	ışık+Noun+A3pl+P3pl+Acc
eskisi	eski+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
kalabalık	kalabalık+Noun+A3sg+Pnon+Nom
cadde	cadde+Noun+A3sg+Pnon+Nom
edayla	eda+Noun+A3sg+Pnon+Ins
lobilerine	lobi+Noun+A3pl+P3sg+Dat
şiir	şiir+Noun+A3sg+Pnon+Nom
dehayı	deha+Noun+A3sg+Pnon+Acc
onur	onur+Noun+A3sg+Pnon+Nom
hararet	hararet+Noun+A3sg+Pnon+Nom
alevden	alev+Noun+A3sg+Pnon+Abl
taç	taç+Noun+A3sg+Pnon+Nom
yıldız	yıldız+Noun+A3sg+Pnon+Nom
çiçeğine	çiçek+Noun+A3sg+P3sg+Dat
gençler	genç+Noun+A3pl+Pnon+Nom
kenarlara	kenar+Noun+A3pl+Pnon+Dat
yedikleri	ye+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
şişe	şişe+Noun+A3sg+Pnon+Nom
mantarlarının	mantar+Noun+A3pl+P3sg+Gen
tanrıça	tanrıça+Noun+A3sg+Pnon+Nom
ağlar	ağ+Noun+A3pl+Pnon+Nom
seyircileri	seyirci+Noun+A3pl+P3sg+Nom
keman	keman+Noun+A3sg+Pnon+Nom
kandan	kan+Noun+A3sg+Pnon+Abl
opera	opera+Noun+A3sg+Pnon+Nom
dürbünüyle	dürbün+Noun+A3sg+P3sg+Ins
salondakileri	salon+Noun+A3sg+Pnon+Loc^DB+Adj+Rel^DB+Noun+Zero+A3pl+Pnon+Acc
kazandırmak	kazan+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
ruh	ruh+Noun+A3sg+Pnon+Nom
güzellik	güzel+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
uğruna	uğur+Noun+A3sg+P3sg+Dat
gözyaşı	gözyaşı+Noun+A3sg+P3sg+Nom
dökebilmeyi	dök+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Acc
orkestra	orkestra+Noun+A3sg+Pnon+Nom
perdeler	perde+Noun+A3pl+Pnon+Nom
alkış	alkış+Noun+A3sg+Pnon+Nom
tufanıyla	tufan+Noun+A3sg+P3sg+Ins
mahlûklardan	mahluk+Noun+A3pl+Pnon+Abl
yavru	yavru+Noun+A3sg+Pnon+Nom
ceylanı	ceylan+Noun+A3sg+P3sg+Nom
yanaklarına	yanak+Noun+A3pl+P3sg+Dat
aynada	ayna+Noun+A3sg+Pnon+Loc
kızıllığı	kızıl+Adj^DB+Noun+Ness+A3sg+P3sg+Nom
adım	adım+Noun+A3sg+Pnon+Nom
attığında	at+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
alkışlamaya	alkışla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
içeri	içeri+Noun+A3sg+Pnon+Nom
dans	dans+Noun+A3sg+Pnon+Nom
aktörlerle	aktör+Noun+A3pl+Pnon+Ins
bedeni	beden+Noun+A3sg+P3sg+Nom
suyun	su+Noun+A3sg+Pnon+Gen
kıvrımları	kıvrım+Noun+A3pl+P3sg+Nom
zambağın	zambak+Noun+A3sg+Pnon+Gen
fildişinden	fildişi+Noun+A3sg+P3sg+Abl
sabitlediğinde	sabitle+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
sevinç	sevinç+Noun+A3sg+Pnon+Nom
alameti	alamet+Noun+A3sg+P3sg+Nom
sözcük	sözcük+Noun+A3sg+Pnon+Nom
hacı	hacı+Noun+A3sg+Pnon+Nom
ibadeti	ibadet+Noun+A3sg+Pnon+Acc
azizlerin	aziz+Noun+A3pl+Pnon+Gen
değdiğinden	değ+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
avuçtan	avuç+Noun+A3sg+Pnon+Abl
diyalog	diyalog+Noun+A3sg+Pnon+Nom
ayarlamakta	ayarla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
iniş	iniş+Noun+A3sg+Pnon+Nom
cesaret	cesaret+Noun+A3sg+Pnon+Nom
oyunculuğu	oyuncu+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
acemi	acem+Noun+A3sg+P3sg+Nom
balkon	balkon+Noun+A3sg+Pnon+Nom
bölümde	bölüm+Noun+A3sg+Pnon+Loc
inkar	inkar+Noun+A3sg+Pnon+Nom
pasajı	pasaj+Noun+A3sg+P3sg+Nom
okul	okul+Noun+A3sg+Pnon+Nom
hassasiyetle	hassasiyet+Noun+A3sg+Pnon+Ins
metni	metin+Noun+A3sg+Pnon+Acc
hitabet	hitabet+Noun+A3sg+Pnon+Nom
ezberden	ezber+Noun+A3sg+Pnon+Abl
okuduğunu	oku+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
dizeleri	dize+Noun+A3pl+P3pl+Nom
anlaşmamızdan	anlaş+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Abl
anii	anii+Noun+A3sg+Pnon+Nom
şimşeğe	şimşek+Noun+A3sg+Pnon+Dat
tomurcuğu	tomurcuk+Noun+A3sg+P3sg+Nom
nefesiyle	nefes+Noun+A3sg+P3sg+Ins
galeri	galeri+Noun+A3sg+Pnon+Nom
izleyicilerin	izle+Verb+Pos^DB+Noun+Agt+A3pl+Pnon+Gen
ilgileri	ilgi+Noun+A3pl+P3sg+Nom
uğultu	uğultu+Noun+A3sg+Pnon+Nom
müdür	müdür+Noun+A3sg+Pnon+Nom
küfretmeye	küfret+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
ıslık	ıslık+Noun+A3sg+Pnon+Nom
paltosunu	palto+Noun+A3sg+P3sg+Acc
rol	rol+Noun+A3sg+Pnon+Nom
özür	özür+Noun+A3sg+Pnon+Nom
hasta	hasta+Noun+A3sg+Pnon+Nom
sahteliğin	sahte+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
formları	form+Noun+A3pl+P3sg+Nom
tasarısı	tasarı+Noun+A3sg+P3sg+Nom
sakat	sakat+Noun+A3sg+Pnon+Nom
misafirinin	misafir+Noun+A3sg+P3sg+Gen
bunaklığından	bunak+Adj^DB+Noun+Ness+A3sg+P3sg+Abl
zavallılığından	zavallı+Adj^DB+Noun+Ness+A3sg+P3sg+Abl
küstahlık	küstah+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
plan	plan+Noun+A3sg+Pnon+Nom
başarısızlıkla	başarı+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Ins
badirelerden	badire+Noun+A3pl+Pnon+Abl
yalan	yalan+Noun+A3sg+Pnon+Nom
tarafı	taraf+Noun+A3sg+Pnon+Acc
dağ	dağ+Noun+A3sg+Pnon+Nom
düşüncesi	düşünce+Noun+A3sg+P3sg+Nom
kutsallığına	kut+Noun+A3sg+Pnon+Nom^DB+Adj+Related^DB+Noun+Ness+A3sg+P3sg+Dat
ürpertiler	ürperti+Noun+A3pl+Pnon+Nom
fıçıda	fıçı+Noun+A3sg+Pnon+Loc
taslak	taslak+Noun+A3sg+Pnon+Nom
sürü	sürü+Noun+A3sg+Pnon+Nom
ayrıntılara	ayrıntı+Noun+A3pl+Pnon+Dat
ihtiyaç	ihtiyaç+Noun+A3sg+Pnon+Nom
seviyesinde	seviye+Noun+A3sg+P3sg+Loc
savaşa	savaş+Noun+A3sg+Pnon+Dat
engellerle	engel+Noun+A3pl+Pnon+Ins
gecikmeleri	gecik+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Nom
sabırsızlık	sabır+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Nom
belanın	bela+Noun+A3sg+Pnon+Gen
büyüğünü	büyük+Adj^DB+Noun+Zero+A3sg+P3sg+Acc
hemşerilerinden	hemşeri+Noun+A3pl+P3sg+Abl
hanımefendiler	hanımefendi+Noun+A3pl+Pnon+Nom
muhitinden	muhit+Noun+A3sg+P3sg+Abl
şehirde	şehir+Noun+A3sg+Pnon+Loc
herkesin	herkes+Noun+A3sg+Pnon+Gen
niyetinden	niyet+Noun+A3sg+P3sg+Abl
olayın	olay+Noun+A3sg+Pnon+Gen
pazarda	pazar+Noun+A3sg+Pnon+Loc
satıcıların	satıcı+Noun+A3pl+Pnon+Gen
dükkan	dükkan+Noun+A3sg+Pnon+Nom
tezgahtarlarının	tezgahtar+Noun+A3pl+P3sg+Gen
çalkalandığını	çalkala+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
geleceği	gelecek+Noun+A3sg+P3sg+Nom
önseziler	önsezi+Noun+A3pl+Pnon+Nom
tuhaf	tuhaf+Noun+A3sg+Pnon+Nom
söylentiler	söylenti+Noun+A3pl+Pnon+Nom
dolaşmaya	dolaş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
ortalığı	ortalık+Noun+A3sg+Pnon+Acc
pasaportu	pasaport+Noun+A3sg+P3sg+Nom
emellerinin	emel+Noun+A3pl+P3sg+Gen
köşelerine	köşe+Noun+A3pl+P3sg+Dat
nüfuz	nüfuz+Noun+A3sg+Pnon+Nom
münasebetsizliğe	münasebet+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Dat
havadisin	havadis+Noun+A3sg+Pnon+Gen
asılsızlığına	asıl+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+P3sg+Dat
başlangıcının	başlangıç+Noun+A3sg+P3sg+Gen
duyarlılığı	duyarlı+Adj^DB+Noun+Ness+A3sg+Pnon+Acc
inceliği	incelik+Noun+A3sg+P3sg+Nom
mucize	mucize+Noun+A3sg+Pnon+Nom
taşralıların	taşralı+Noun+A3pl+Pnon+Gen
incelemelerine	incele+Verb+Pos^DB+Noun+Inf2+A3sg+P3pl+Dat
muhafaza	muhafaza+Noun+A3sg+Pnon+Nom
saklaması	sakla+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
doğuştan	doğ+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Abl
psikolog	psikolog+Noun+A3sg+Pnon+Nom
bilgini	bilgin+Noun+A3sg+P3sg+Nom
taşrada	taşra+Noun+A3sg+Pnon+Loc
sayıda	sayı+Noun+A3sg+Pnon+Loc
eşeğe	eşek+Noun+A3sg+Pnon+Dat
süratiyle	sürat+Noun+A3sg+P3sg+Ins
acayipliği	acayip+Adj^DB+Noun+Ness+A3sg+P3sg+Nom
sıkıntı	sıkıntı+Noun+A3sg+Pnon+Nom
göklerde	gök+Noun+A3pl+Pnon+Loc
rezaletler	rezalet+Noun+A3pl+Pnon+Nom
milyoner	milyoner+Noun+A3sg+Pnon+Nom
dul	dul+Noun+A3sg+Pnon+Nom
dükle	dük+Noun+A3sg+Pnon+Ins
generalle	general+Noun+A3sg+Pnon+Ins
vali	vali+Noun+A3sg+Pnon+Nom
ilin	il+Noun+A3sg+Pnon+Gen
tahammül	tahammül+Noun+A3sg+Pnon+Nom
hiddet	hiddet+Noun+A3sg+Pnon+Nom
kafadan	kafa+Noun+A3sg+Pnon+Abl
ihtiyarın	ihtiyar+Noun+A3sg+Pnon+Gen
tuzağa	tuzak+Noun+A3sg+Pnon+Dat
bar	bar+Noun+A3sg+Pnon+Nom
yırtıcı	yırt+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
kurtarmak	kurtar+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
çağırmaları	çağır+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Nom
tahmin	tahmin+Noun+A3sg+Pnon+Nom
geleni	geleni+Noun+A3sg+Pnon+Nom
koymayacaklarını	koy+Verb+Neg^DB+Noun+FutPart+A3pl+P3pl+Acc
yüzde	yüzde+Noun+A3sg+Pnon+Nom
geçirmek	geç+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
adamı	ada+Noun+A3sg+P1sg+Acc
kilit	kilit+Noun+A3sg+Pnon+Nom
bugün	bugün+Noun+A3sg+Pnon+Nom
bayanların	bayan+Noun+A3pl+Pnon+Gen
reddedilmesi	reddet+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
damlamayacaklarına	damla+Verb+Neg^DB+Noun+FutPart+A3sg+P3pl+Dat
bacadan	baca+Noun+A3sg+Pnon+Abl
kaybetmenin	kaybet+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
dahice	dahi+Noun+A3sg+Pnon+Equ
bahsetmeyi	bahset+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
ihmal	ihmal+Noun+A3sg+Pnon+Nom
kadarını	kadar+Postp+PCDat^DB+Noun+Zero+A3sg+P3sg+Acc
hikayemizin	hikaye+Noun+A3sg+P1pl+Gen
sokaklarından	sokak+Noun+A3pl+P3sg+Abl
sokmak	sok+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
dövüşmeye	döv+Verb^DB+Verb+Recip+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
gerçekleştireceğini	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
rastlayacağını	rastla+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
dibine	dip+Noun+A3sg+P3sg+Dat
zerrece	zerre+Noun+A3sg+Pnon+Equ
dönmeyeceğine	dön+Verb+Neg^DB+Noun+FutPart+A3sg+P3sg+Dat
entrikalarına	entrika+Noun+A3pl+P3sg+Dat
bozguna	bozgun+Noun+A3sg+Pnon+Dat
arzusunu	arzu+Noun+A3sg+P3sg+Acc
sayılacağını	say+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
mecburum	mecbur+Adj^DB+Noun+Zero+A3sg+P1sg+Nom
rakibesinin	rakibe+Noun+A3sg+P3sg+Gen
itirazlarına	itiraz+Noun+A3pl+P3sg+Dat
asmadan	as+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
kuralına	kural+Noun+A3sg+P3sg+Dat
durmadan	dur+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
gevezelik	geveze+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
espriler	espri+Noun+A3pl+Pnon+Nom
gırla	gır+Noun+A3sg+Pnon+Ins
nezaketiyle	nezaket+Noun+A3sg+P3sg+Ins
neşelendirmeye	neşe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
inatlarına	inat+Noun+A3pl+P3sg+Dat
suratla	surat+Noun+A3sg+Pnon+Ins
takım	takım+Noun+A3sg+Pnon+Nom
işaretler	işaret+Noun+A3pl+Pnon+Nom
cenaze	cenaze+Noun+A3sg+Pnon+Nom
töreninden	tören+Noun+A3sg+P3sg+Abl
korkutmaya	kork+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
tutması	tut+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
lanet	lanet+Noun+A3sg+Pnon+Nom
kazık	kazık+Noun+A3sg+Pnon+Nom
samimiyetle	samimiyet+Noun+A3sg+Pnon+Ins
tüccar	tüccar+Noun+A3sg+Pnon+Nom
kibrimden	kibir+Noun+A3sg+P1sg+Abl
sitem	sitem+Noun+A3sg+Pnon+Nom
gelişim	gelişim+Noun+A3sg+Pnon+Nom
çaya	çay+Noun+A3sg+Pnon+Dat
öğleden	öğle+Noun+A3sg+Pnon+Abl
uykusundan	uyku+Noun+A3sg+P3sg+Abl
idarenin	idare+Noun+A3sg+Pnon+Gen
intihardan	intihar+Noun+A3sg+Pnon+Abl
vaftiz	vaftiz+Noun+A3sg+Pnon+Nom
vasiyetinde	vasiyet+Noun+A3sg+P3sg+Loc
sabahtan	sabah+Noun+A3sg+Pnon+Abl
ziyaret	ziyaret+Noun+A3sg+Pnon+Nom
şaşkınlıkla	şaşkın+Adj^DB+Noun+Ness+A3sg+Pnon+Ins
ahbaplığım	ahbap+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P1sg+Nom
hücum	hücum+Noun+A3sg+Pnon+Nom
mujiğin	mujik+Noun+A3sg+Pnon+Gen
meyhanecilerle	meyhane+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3pl+Pnon+Ins
bodrumlarda	bodrum+Noun+A3pl+Pnon+Loc
oturanlarla	otur+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Ins
kanaatimi	kanaat+Noun+A3sg+P1sg+Acc
ayıplayacağını	ayıpla+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
orada	ora+Noun+A3sg+Pnon+Loc
saygı	saygı+Noun+A3sg+Pnon+Nom
hoşçakalın	hoşçakal+Noun+A3sg+Pnon+Gen
mazeretimi	mazeret+Noun+A3sg+P1sg+Acc
hoşuma	hoş+Adj^DB+Noun+Zero+A3sg+P1sg+Dat
revoir	revoir+Noun+A3sg+Pnon+Nom
au	au+Noun+A3sg+Pnon+Nom
antreye	antre+Noun+A3sg+Pnon+Dat
kürkünü	kürk+Noun+A3sg+P3sg+Acc
deminden	demin+Noun+A3sg+Pnon+Abl
nişanlınıza	nişan+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P2pl+Dat
veda	veda+Noun+A3sg+Pnon+Nom
keklik	keklik+Noun+A3sg+Pnon+Nom
uçlarına	uç+Noun+A3pl+P3sg+Dat
peşinden	peş+Noun+A3sg+P3sg+Abl
bölmeye	böl+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
komedisi	komedi+Noun+A3sg+P3sg+Nom
tongaya	tonga+Noun+A3sg+Pnon+Dat
numaralar	numara+Noun+A3pl+Pnon+Nom
midem	mide+Noun+A3sg+P1sg+Nom
batırdıklarını	bat+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3pl+P3pl+Acc
anlamıyla	anlam+Noun+A3sg+P3sg+Ins
budala	budala+Noun+A3sg+Pnon+Nom
bakan	bakan+Noun+A3sg+Pnon+Nom
ihanet	ihanet+Noun+A3sg+Pnon+Nom
deliğe	delik+Noun+A3sg+Pnon+Dat
cebe	cep+Noun+A3sg+Pnon+Dat
koyun	koyun+Noun+A3sg+Pnon+Nom
naz	naz+Noun+A3sg+Pnon+Nom
yarığa	yarık+Noun+A3sg+Pnon+Dat
şakakları	şakak+Noun+A3pl+P3sg+Nom
başlamak	başla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
hazırladığı	hazırla+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
alanını	alan+Noun+A3sg+P3sg+Acc
toplantıları	toplantı+Noun+A3pl+Pnon+Acc
iftihar	iftihar+Noun+A3sg+Pnon+Nom
çenesine	çene+Noun+A3sg+P3sg+Dat
uyumak	uyu+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
