hafta	hafta+Noun+A3sg+Pnon+Nom
diğerleri	diğer+Adj^DB+Noun+Zero+A3pl+P3pl+Nom
ufak	ufak+Adj
badanadan	badana+Noun+A3sg+Pnon+Abl
pekala	pekala+Adverb
iyi	iyi+Adj
yüzüne	yüz+Noun+A3sg+P3sg+Dat
kaşlarını	kaş+Noun+A3pl+P3sg+Acc
mı	mı+Ques+Pres+A3sg
aktrisle	aktris+Noun+A3sg+Pnon+Ins
ya	ya+Conj
bunun	bu+Pron+Demons+A3sg+Pnon+Gen
şey	şey+Noun+A3sg+Pnon+Nom
duygusaldır	duygusal+Adj^DB+Verb+Zero+Pres+A3sg+Cop
ara	ara+Adj
sıra	sıra+Noun+A3sg+Pnon+Nom
aptalca	aptal+Adj^DB+Adj+AsIf
işler	iş+Noun+A3pl+Pnon+Nom
aklını	akıl+Noun+A3sg+P3sg+Acc
sevgili	sevgili+Adj
dostum	dost+Noun+A3sg+P1sg+Nom
insanın	insan+Noun+A3sg+Pnon+Gen
nikahlar	nikah+Noun+A3pl+Pnon+Nom
hariç	hariç+Noun+A3sg+Pnon+Nom
şakayla	şaka+Noun+A3sg+Pnon+Ins
karşılık	karşı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
onun	o+Pron+Pers+A3sg+Pnon+Gen
fark	fark+Noun+A3sg+Pnon+Nom
evliliğin	evlilik+Noun+A3sg+Pnon+Gen
anısını	anı+Noun+A3sg+P3sg+Acc
hala	hala+Adverb
nişanlılığa	nişanlı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
dair	dair+Postp+PCDat
hiçbir	hiçbir+Det
hatıram	hatıra+Noun+A3sg+P1sg+Nom
yok	yok+Adverb
soyunu	soy+Noun+A3sg+P3sg+Acc
konumunu	konum+Noun+A3sg+P3sg+Acc
variyetini	variyet+Noun+A3sg+P3sg+Acc
altında	alt+Noun+A3sg+P2sg+Loc
biriyle	biri+Pron+Quant+A3sg+P3sg+Ins
saçma	saçma+Adj
kızla	kız+Noun+A3sg+Pnon+Ins
yeterli	yeterli+Adj
kesinlikle	kesin+Adj^DB+Noun+Ness+A3sg+Pnon+Ins
büsbütün	büsbütün+Adverb
daima	daima+Adverb
asil	asil+Adj
sebeplerden	sebep+Noun+A3pl+Pnon+Abl
ileri	ileri+Adj
iyidir	iyi+Adj^DB+Verb+Zero+Pres+A3sg+Cop
tabiatını	tabiat+Noun+A3sg+P3sg+Acc
ifsat	ifsat+Noun+A3sg+Pnon+Nom
bayağı	bayağı+Adverb
vermut	vermut+Noun+A3sg+Pnon+Nom
portakal	portakal+Noun+A3sg+Pnon+Nom
kokteylini	kokteyl+Noun+A3sg+P3sg+Acc
iyiden	iyi+Adj^DB+Noun+Zero+A3sg+Pnon+Abl
öte	öte+Postp+PCAbl
güzel	güzel+Adj
yavaşça	yavaş+Adj^DB+Adj+AsIf
çeşit	çeşit+Noun+A3sg+Pnon+Nom
portre	portre+Noun+A3sg+Pnon+Nom
insanların	insan+Noun+A3pl+Pnon+Gen
yeteneğini	yetenek+Noun+A3sg+P3sg+Acc
hususiyetler	hususiyet+Noun+A3pl+Pnon+Nom
tesire	tesir+Noun+A3sg+Pnon+Dat
sahiptir	sahip+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
randevusunu	randevu+Noun+A3sg+P3sg+Acc
gece	gece+Noun+A3sg+Pnon+Nom
kızı	kız+Noun+A3sg+Pnon+Acc
misin	mi+Ques+Pres+A2sg
ciddiyim	ciddi+Adj^DB+Verb+Zero+Pres+A1sg
andakinden	an+Noun+A3sg+Pnon+Loc^DB+Adj+Rel^DB+Noun+Zero+A3sg+Pnon+Abl
ciddi	ciddi+Adj
zamanım	zaman+Noun+A3sg+P1sg+Nom
dudaklarını	dudak+Noun+A3pl+P3pl+Acc
sen	sen+Pron+Pers+A2sg+Pnon+Nom
işi	iş+Noun+A3sg+Pnon+Acc
musun	mu+Ques+Pres+A2sg
mümkün	mümkün+Adj
aşk	aşk+Noun+A3sg+Pnon+Nom
çılgınlığı	çılgın+Adj^DB+Noun+Ness+A3sg+P3sg+Nom
herhangi	herhangi+Adj
yahut	yahut+Conj
konusu	konu+Noun+A3sg+P3sg+Nom
hayata	hayat+Noun+A3sg+Pnon+Dat
budalaca	budala+Adj^DB+Adj+AsIf
tutum	tutum+Noun+A3sg+Pnon+Nom
ahlaki	ahlaki+Adj
önyargılarımızı	önyargı+Noun+A3pl+P1pl+Acc
dünyaya	dünya+Noun+A3sg+Pnon+Dat
şahsiyet	şahsiyet+Noun+A3sg+Pnon+Nom
şahsiyetin	şahsiyet+Noun+A3sg+Pnon+Gen
tercih	tercih+Noun+A3sg+Pnon+Nom
hayat	hayat+Noun+A3sg+Pnon+Nom
biçimi	biçim+Noun+A3sg+P3sg+Nom
piyesinde	piyes+Noun+A3sg+P3sg+Loc
teklif	teklif+Noun+A3sg+Pnon+Nom
ilginç	ilginç+Adj
taraftarı	taraftar+Noun+A3sg+P3sg+Nom
asıl	asıl+Adj
mahzuru	mahzur+Noun+A3sg+P3sg+Nom
kişiyi	kişi+Noun+A3sg+Pnon+Acc
cömert	cömert+Adj
insanlar	insan+Noun+A3pl+Pnon+Nom
renksizdirler	renk+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Pres+A3pl+Cop
mizaçlar	mizaç+Noun+A3pl+Pnon+Nom
vardır	var+Adj^DB+Verb+Zero+Pres+A3sg+Cop
evlilik	evlilik+Noun+A3sg+Pnon+Nom
onları	o+Pron+Pers+A3pl+Pnon+Acc
karmaşık	karmaşık+Adj
hale	hal+Noun+A3sg+Pnon+Dat
kişiler	kişi+Noun+A3pl+Pnon+Nom
bencilliklerini	bencil+Adj^DB+Noun+Ness+A3pl+P3sg+Acc
başkalarının	başka+Adj^DB+Noun+Zero+A3pl+P3pl+Gen
egosunu	ego+Noun+A3sg+P3sg+Acc
organize	organize+Adj
insanoğlunun	insanoğlu+Noun+A3sg+P3sg+Gen
varoluş	varoluş+Noun+A3sg+Pnon+Nom
gayesidir	gaye+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
tecrübenin	tecrübe+Noun+A3sg+Pnon+Gen
değeri	değer+Noun+A3sg+Pnon+Acc
öne	ön+Noun+A3sg+Pnon+Dat
şeyler	şey+Noun+A3pl+Pnon+Nom
ancak	ancak+Conj
tecrübeden	tecrübe+Noun+A3sg+Pnon+Abl
ibarettir	ibaret+Adj^DB+Verb+Zero+Pres+A3sg+Cop
bütün	bütün+Adj
budur	bu+Pron+Demons+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
karısı	karı+Noun+A3sg+P3sg+Nom
tutkulu	tutku+Noun+A3sg+Pnon+Nom^DB+Adj+With
hayranlıkla	hayran+Adj^DB+Noun+Ness+A3sg+Pnon+Ins
birdenbire	birdenbire+Adverb
biri	biri+Pron+Quant+A3sg+P3sg+Nom
muhteşem	muhteşem+Adj
deneyim	deneyim+Noun+A3sg+Pnon+Nom
aslında	aslında+Adverb
kelimesini	kelime+Noun+A3sg+P3sg+Acc
senden	sen+Pron+Pers+A2sg+Pnon+Abl
insansın	insan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2sg
nedeni	neden+Noun+A3sg+P3sg+Nom
kendimizden	kendi+Pron+Reflex+A1pl+P1pl+Abl
safi	safi+Adj
korkudur	korku+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
hükmüyle	hüküm+Noun+A3sg+P3sg+Ins
komşularımıza	komşu+Noun+A3pl+P1pl+Dat
alicenap	alicenap+Adj
erdemler	erdem+Noun+A3pl+Pnon+Nom
muhtemelen	muhtemelen+Adverb
bize	biz+Pron+Pers+A1pl+Pnon+Dat
fayda	fayda+Noun+A3sg+Pnon+Nom
umuduyla	umut+Noun+A3sg+P3sg+Ins
bankerleri	banker+Noun+A3pl+P3sg+Nom
cüzdanımıza	cüzdan+Noun+A3sg+P1pl+Dat
soyguncularda	soyguncu+Noun+A3pl+Pnon+Loc
özellikler	özellik+Noun+A3pl+Pnon+Nom
aklımdan	akıl+Noun+A3sg+P1sg+Abl
aşağılık	aşağılık+Adj
hayatlar	hayat+Noun+A3pl+Pnon+Nom
birinin	biri+Pron+Quant+A3sg+P3sg+Gen
şekil	şekil+Noun+A3sg+Pnon+Nom
elbette	elbette+Adverb
aptallıktır	aptal+Adj^DB+Noun+Ness+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
erkekler	erkek+Noun+A3pl+Pnon+Nom
kadınlar	kadın+Noun+A3pl+Pnon+Nom
başka	başka+Postp+PCAbl
bağlar	bağ+Noun+A3pl+Pnon+Nom
bağları	bağ+Noun+A3pl+P3sg+Nom
teşvik	teşvik+Noun+A3sg+Pnon+Nom
cazibesini	cazibe+Noun+A3sg+P3sg+Acc
işte	işte+Adverb
burada	bura+Noun+A3sg+Pnon+Loc
fazlasını	fazla+Adj^DB+Noun+Zero+A3sg+P3sg+Acc
saten	saten+Noun+A3sg+Pnon+Nom
astarlı	astar+Noun+A3sg+Pnon+Nom^DB+Adj+With
pelerinini	pelerin+Noun+A3sg+P3sg+Acc
üzerinden	üzer+Noun+A3sg+P3sg+Abl
arkadaşlarının	arkadaş+Noun+A3pl+P3sg+Gen
ikiniz	iki+Num+Card^DB+Noun+Zero+A3sg+P2pl+Nom
mutlu	mutlu+Adj
ani	ani+Adj
böyle	böyle+Adverb
ömrümce	ömür+Noun+A3sg+P1sg+Equ
buymuş	bu+Pron+Demons+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
mutluluktan	mut+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Ness+A3sg+Pnon+Abl
yüzüyle	yüz+Num+Card^DB+Noun+Zero+A3sg+P3sg+Ins
olağanüstü	olağanüstü+Adj
yakışıklı	yakışıklı+Adj
ümit	ümit+Noun+A3sg+Pnon+Nom
haberdar	haberdar+Noun+A3sg+Pnon+Nom
halbuki	halbuki+Conj
yemeğe	yemek+Noun+A3sg+Pnon+Dat
geç	geç+Adverb
lafa	laf+Noun+A3sg+Pnon+Dat
delikanlının	delikanlı+Noun+A3sg+Pnon+Gen
aşçıbaşımın	aşçıbaşı+Noun+A3sg+P1sg+Gen
marifetlerini	marifet+Noun+A3pl+P3sg+Acc
neler	ne+Pron+Ques+A3pl+Pnon+Nom
etrafındaki	etraf+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
yerlerine	yer+Noun+A3pl+P3pl+Dat
hepsi	hepsi+Pron+Quant+A3pl+P3pl+Nom
hani	hani+Adverb
restoranda	restoran+Noun+A3sg+Pnon+Loc
yemek	yemek+Noun+A3sg+Pnon+Nom
sekizde	sekiz+Num+Card^DB+Noun+Zero+A3sg+Pnon+Loc
tiyatroya	tiyatro+Noun+A3sg+Pnon+Dat
gülünçlüğüne	gülünç+Adj^DB+Noun+Ness+A3sg+P3sg+Dat
oyun	oyun+Noun+A3sg+Pnon+Nom
muhteşemdi	muhteşem+Adj^DB+Verb+Zero+Past+A3sg
kıyafetleri	kıyafet+Noun+A3pl+P3pl+Nom
harikaydı	harika+Adj^DB+Verb+Zero+Past+A3sg
rengi	renk+Noun+A3sg+Pnon+Acc
gömlekle	gömlek+Noun+A3sg+Pnon+Ins
rengarenk	rengarenk+Adj
kadife	kadife+Adj
yelek	yelek+Noun+A3sg+Pnon+Nom
dar	dar+Adj
kahverengi	kahverengi+Adj
çapraz	çapraz+Adj
askılı	askı+Noun+A3sg+Pnon+Nom^DB+Adj+With
pantolon	pantolon+Noun+A3sg+Pnon+Nom
başında	baş+Noun+A3sg+P3sg+Loc
şahin	şahin+Noun+A3sg+Pnon+Nom
tüyleriyle	tüy+Noun+A3pl+P3sg+Ins
gayet	gayet+Adverb
zarif	zarif+Adj
yeşil	yeşil+Adj
şapka	şapka+Noun+A3sg+Pnon+Nom
kırmızı	kırmızı+Adj
renkli	renk+Noun+A3sg+Pnon+Nom^DB+Adj+With
çizgileri	çizgi+Noun+A3pl+P3sg+Nom
kapüşonlu	kapüşon+Noun+A3sg+Pnon+Nom^DB+Adj+With
pelerin	pelerin+Noun+A3sg+Pnon+Nom
nefis	nefis+Adj
atölyende	atölye+Noun+A3sg+P2sg+Loc
heykelinin	heykel+Noun+A3sg+P3sg+Gen
enfes	enfes+Adj
zarafetini	zarafet+Noun+A3sg+P3sg+Acc
üstünde	üst+Noun+A3sg+P3sg+Loc
solgun	solgun+Adj
gülü	gül+Noun+A3sg+P3sg+Nom
koyu	koyu+Adj
renk	renk+Noun+A3sg+Pnon+Nom
yapraklar	yaprak+Noun+A3pl+Pnon+Nom
yüzünün	yüz+Noun+A3sg+P3sg+Gen
etrafına	etraf+Noun+A3sg+P3sg+Dat
locada	loca+Noun+A3sg+Pnon+Loc
yüzyılda	yüzyıl+Noun+A3sg+Pnon+Loc
sevgilimle	sevgili+Noun+A3sg+P1sg+Ins
önceleri	önceleri+Adverb
kimseciklerin	kimse+Noun+A3sg+Pnon+Nom^DB+Noun+Dim+A3pl+Pnon+Gen
ormanda	orman+Noun+A3sg+Pnon+Loc
sona	son+Noun+A3sg+Pnon+Dat
onunla	o+Pron+Pers+A3sg+Pnon+Ins
önceden	önceden+Adverb
onunkilere	on+Num+Card^DB+Noun+Zero+A3sg+Pnon+Gen^DB+Pron+Rel+A3pl+Pnon+Dat
tarif	tarif+Noun+A3sg+Pnon+Nom
hayatım	hayat+Noun+A3sg+P1sg+Nom
gül	gül+Noun+A3sg+Pnon+Nom
hazzın	haz+Noun+A3sg+Pnon+Gen
muhteşemliğinden	muhteşem+Adj^DB+Noun+Ness+A3sg+P3sg+Abl
ibaretmiş	ibaret+Adj^DB+Verb+Zero+Narr+A3sg
beyaz	beyaz+Adj
nilüfer	nilüfer+Noun+A3sg+Pnon+Nom
dizlerime	diz+Noun+A3pl+P1sg+Dat
bunları	bu+Pron+Demons+A3pl+Pnon+Acc
şimdilik	şimdilik+Adverb
sır	sır+Noun+A3sg+Pnon+Nom
eminim	emin+Adj^DB+Verb+Zero+Pres+A1sg
yıldan	yıl+Noun+A3sg+Pnon+Abl
reşit	reşit+Adj
sevgilimi	sevgili+Noun+A3sg+P1sg+Acc
yoksulluğun	yoksul+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Gen
pençesinden	pençe+Noun+A3sg+P3sg+Abl
karımı	kar+Noun+A3sg+P1sg+Acc
piyeslerinde	piyes+Noun+A3pl+P3sg+Loc
fikirlerini	fikir+Noun+A3pl+P3sg+Acc
dudaklar	dudak+Noun+A3pl+Pnon+Nom
kulaklarıma	kulak+Noun+A3pl+P1sg+Dat
sırlarını	sır+Noun+A3pl+P3sg+Acc
ağzını	ağız+Noun+A3sg+P3sg+Acc
ormanında	orman+Noun+A3sg+P3sg+Loc
bağda	bağ+Noun+A3sg+Pnon+Loc
düşünceli	düşünce+Noun+A3sg+Pnon+Nom^DB+Adj+With
tavırla	tavır+Noun+A3sg+Pnon+Ins
şampanyasını	şampanya+Noun+A3sg+P3sg+Acc
hususunda	husus+Noun+A3sg+P3sg+Loc
tamamen	tamamen+Adverb
evliliği	evlilik+Noun+A3sg+P3sg+Nom
iş	iş+Noun+A3sg+Pnon+Nom
mukavelesi	mukavele+Noun+A3sg+P3sg+Nom
öneride	öneri+Noun+A3sg+Pnon+Loc
karım	kar+Noun+A3sg+P1sg+Nom
layık	layık+Adj
ama	ama+Conj
gözümde	göz+Noun+A3sg+P1sg+Loc
kıymetsiz	kıymet+Noun+A3sg+Pnon+Nom^DB+Adj+Without
pratiktirler	pratik+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
bizlerden	biz+Noun+A3pl+Pnon+Abl
pratik	pratik+Noun+A3sg+Pnon+Nom
durumda	durum+Noun+A3sg+Pnon+Loc
bizler	biz+Pron+Pers+A1pl+Pnon+Nom
evliliğe	evlilik+Noun+A3sg+Pnon+Dat
ekseriyetle	ekseriyet+Noun+A3sg+Pnon+Ins
koluna	kol+Noun+A3sg+P3sg+Dat
erkeklere	erkek+Noun+A3pl+Pnon+Dat
başkaları	başka+Adj^DB+Noun+Zero+A3pl+P3sg+Nom
önünde	ön+Noun+A3sg+P3sg+Loc
belli	belli+Adj
karşısına	karşı+Noun+A3sg+P3sg+Dat
cevabını	cevap+Noun+A3sg+P3sg+Acc
sebebe	sebep+Noun+A3sg+Pnon+Dat
soru	soru+Noun+A3sg+Pnon+Nom
soruyu	soru+Noun+A3sg+Pnon+Acc
bahanesi	bahane+Noun+A3sg+P3sg+Nom
saf	saf+Adj
merak	merak+Noun+A3sg+Pnon+Nom
şöyle	şöyle+Adj
teorim	teori+Noun+A3sg+P1sg+Nom
biz	biz+Pron+Pers+A1pl+Pnon+Nom
kadınlardır	kadın+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
orta	orta+Adj
sınıfın	sınıf+Noun+A3sg+Pnon+Gen
hayatında	hayat+Noun+A3sg+P3sg+Loc
sınıf	sınıf+Noun+A3sg+Pnon+Nom
zaten	zaten+Adverb
modern	modern+Adj
iflah	iflah+Noun+A3sg+Pnon+Nom
birisin	bir+Num+Card^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A2sg
imkansız	imkan+Noun+A3sg+Pnon+Nom^DB+Adj+Without
hayvandır	hayvan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kalpsiz	kalp+Noun+A3sg+Pnon+Nom^DB+Adj+Without
hayvan	hayvan+Noun+A3sg+Pnon+Nom
erkek	erkek+Noun+A3sg+Pnon+Nom
yazık	yazık+Noun+A3sg+Pnon+Nom
altından	alt+Noun+A3sg+P3sg+Abl
kaide	kaide+Noun+A3sg+Pnon+Nom
mütemadiyen	mütemadiyen+Adverb
nedir	ne+Pron+Ques+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yemin	yemin+Noun+A3sg+Pnon+Nom
yüzden	yüz+Noun+A3sg+Pnon+Abl
dalga	dalga+Noun+A3sg+Pnon+Nom
yemindir	yemin+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
güveni	güven+Noun+A3sg+Pnon+Acc
sadık	sadık+Adj
inancı	inanç+Noun+A3sg+P3sg+Nom
şeye	şey+Noun+A3sg+Pnon+Dat
ellerinin	el+Noun+A3pl+P3sg+Gen
seni	sen+Pron+Pers+A2sg+Pnon+Acc
yanlışlarını	yanlış+Noun+A3pl+P3sg+Acc
dehşet	dehşet+Noun+A3sg+Pnon+Nom
teorilerini	teori+Noun+A3pl+P3sg+Acc
parça	parça+Noun+A3sg+Pnon+Nom
salata	salata+Noun+A3sg+Pnon+Nom
onlar	o+Pron+Pers+A3pl+Pnon+Nom
aşka	aşk+Noun+A3sg+Pnon+Dat
mutluluğa	mut+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Ness+A3sg+Pnon+Dat
teorilerin	teori+Noun+A3pl+Pnon+Gen
kuram	kuram+Noun+A3sg+Pnon+Nom
şeydir	şey+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
üzgün	üzgün+Adj
yavaş	yavaş+Adj
ses	ses+Noun+A3sg+Pnon+Nom
tonuyla	ton+Noun+A3sg+P3sg+Ins
teorilerimin	teori+Noun+A3pl+P1sg+Gen
iddia	iddia+Noun+A3sg+Pnon+Nom
tabiata	tabiat+Noun+A3sg+Pnon+Dat
aitler	ait+Postp+PCDat^DB+Verb+Zero+Pres+A3pl
tabiatın	tabiat+Noun+A3sg+Pnon+Gen
sınavıdır	sınav+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
onayın	onay+Noun+A3sg+Pnon+Gen
işaretidir	işaret+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
iyiyizdir	iyi+Adj^DB+Verb+Zero+Pres+A1pl+Cop
sandalyesinde	sandalye+Noun+A3sg+P3sg+Loc
geriye	geri+Noun+A3sg+Pnon+Dat
ortasında	orta+Noun+A3sg+P3sg+Loc
pembe	pembe+Noun+A3sg+Pnon+Nom
yapraklı	yaprak+Noun+A3sg+Pnon+Nom^DB+Adj+With
gür	gür+Adj
demetinin	demet+Noun+A3sg+P3sg+Gen
tekrar	tekrar+Adverb
kastın	kast+Noun+A3sg+Pnon+Gen
bizzat	bizzat+Adverb
kendisiyle	kendi+Pron+Reflex+A3sg+P3sg+Ins
uyumlu	uyum+Noun+A3sg+Pnon+Nom^DB+Adj+With
ince	ince+Adj
parmaklarıyla	parmak+Noun+A3sg+P3pl+Ins
kadehinin	kadeh+Noun+A3sg+P3sg+Gen
sapına	sap+Noun+A3sg+P3sg+Dat
başkalarıyla	başka+Postp+PCAbl^DB+Noun+Zero+A3pl+P3pl+Ins
uyum	uyum+Noun+A3sg+Pnon+Nom
hayatlarına	hayat+Noun+A3pl+P3sg+Dat
hırçın	hırçın+Adj
bağnaz	bağnaz+Adj
komşuları	komşu+Noun+A3pl+P3sg+Nom
yargılarını	yargı+Noun+A3pl+P3sg+Acc
bunlar	bu+Pron+Demons+A3pl+Pnon+Nom
bireyciliğin	bireyci+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
amacı	amaç+Noun+A3sg+Pnon+Acc
ahlakçılık	ahlak+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
anlayışı	anlayış+Noun+A3sg+Pnon+Acc
çağın	çağ+Noun+A3sg+Pnon+Gen
standartlarını	standart+Noun+A3pl+P3sg+Acc
kabul	kabul+Noun+A3sg+Pnon+Nom
ölçülerini	ölçü+Noun+A3pl+P3sg+Acc
gelenekçi	gelenekçi+Noun+A3sg+Pnon+Nom
ahlaksızlığın	ahlak+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Gen
temsilcisidir	temsilci+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
ben	ben+Pron+Pers+A1sg+Pnon+Nom
farz	farz+Noun+A3sg+Pnon+Nom
korkunç	korkunç+Adj
bedel	bedel+Noun+A3sg+Pnon+Nom
fikrini	fikir+Noun+A3sg+P3sg+Acc
ressam	ressam+Noun+A3sg+Pnon+Nom
şimdilerde	şimdi+Noun+A3pl+Pnon+Loc
şeyle	şey+Noun+A3sg+Pnon+Ins
aşırı	aşırı+Adj
derecede	derece+Noun+A3sg+Pnon+Loc
durumdayız	durum+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A1pl
fakirliğin	fakir+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
trajedisi	trajedi+Noun+A3sg+P3sg+Nom
fakirlerin	fakir+Noun+A3pl+Pnon+Gen
feragattan	feragat+Noun+A3sg+Pnon+Abl
satın	satın+Noun+A3sg+Pnon+Nom
güçlerinin	güç+Noun+A3pl+P3sg+Gen
günahlar	günah+Noun+A3pl+Pnon+Nom
zenginlerin	zengin+Adj^DB+Noun+Zero+A3pl+Pnon+Gen
imtiyazıdır	imtiyaz+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
günahların	günah+Noun+A3pl+Pnon+Gen
bedelini	bedel+Noun+A3sg+P3sg+Acc
mecburdur	mecbur+Adj^DB+Verb+Zero+Pres+A3sg+Cop
velev	velev+Noun+A3sg+Pnon+Nom
parayla	para+Noun+A3sg+Pnon+Ins
ıstırap	ıstırap+Noun+A3sg+Pnon+Nom
farkına	fark+Noun+A3sg+P3sg+Dat
omuzlarını	omuz+Noun+A3pl+P3sg+Acc
ortaçağ	ortaçağ+Noun+A3sg+Pnon+Nom
sanatı	sanat+Noun+A3sg+P3sg+Nom
fevkaladedir	fevkalade+Adj^DB+Verb+Zero+Pres+A3sg+Cop
ortaçağa	ortaçağ+Noun+A3sg+Pnon+Dat
duyguların	duygu+Noun+A3pl+Pnon+Gen
modası	moda+Noun+A3sg+P3sg+Nom
romanda	roman+Noun+A3sg+Pnon+Loc
hayatta	hayat+Noun+A3sg+Pnon+Loc
medeni	medeni+Adj
hazdan	haz+Noun+A3sg+Pnon+Abl
pişmanlık	pişman+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
barbar	barbar+Noun+A3sg+Pnon+Nom
hayran	hayran+Noun+A3sg+Pnon+Nom
meyvelerle	meyve+Noun+A3pl+Pnon+Ins
baş	baş+Noun+A3sg+Pnon+Nom
belasıdır	bela+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
insanlığın	insan+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Gen
tanrılarına	tanrı+Noun+A3pl+P3sg+Dat
kendileri	kendi+Pron+Reflex+A3pl+P3pl+Nom
dileğiyle	dilek+Noun+A3sg+P3sg+Ins
bizi	biz+Pron+Pers+A1pl+Pnon+Acc
rahatsız	rahat+Noun+A3sg+Pnon+Nom^DB+Adj+Without
varsa	var+Adj^DB+Verb+Zero+Cond+A3sg
evvela	evvela+Adverb
aşkı	aşk+Noun+A3sg+P3sg+Nom
sahipler	sahip+Noun+A3pl+Pnon+Nom
sözünü	söz+Noun+A3sg+P3sg+Acc
hayatlarının	hayat+Noun+A3pl+P3pl+Gen
parlak	parlak+Adj
mücevherini	mücevher+Noun+A3sg+P3sg+Acc
göğüs	göğüs+Noun+A3sg+Pnon+Nom
azar	azar+Noun+A3sg+Pnon+Nom
nüktedan	nüktedan+Adj
galeyana	galeyan+Noun+A3sg+Pnon+Dat
şaheserler	şaheser+Noun+A3pl+Pnon+Nom
ilhamı	ilham+Noun+A3sg+P3sg+Nom
mani	mani+Noun+A3sg+Pnon+Nom
kötüsün	kötü+Adj^DB+Verb+Zero+Pres+A2sg
niçin	niçin+Adverb
kahve	kahve+Noun+A3sg+Pnon+Nom
mısınız	mı+Ques+Pres+A2pl
dostlarım	dost+Noun+A3pl+P1sg+Nom
ayrıca	ayrıca+Adverb
şampanyalarından	şampanya+Noun+A3pl+P3sg+Abl
tabii	tabii+Adj
sigara	sigara+Noun+A3sg+Pnon+Nom
sigarayı	sigara+Noun+A3sg+Pnon+Acc
tane	tane+Noun+A3sg+Pnon+Nom
puro	puro+Noun+A3sg+Pnon+Nom
içmeni	içme+Noun+A3sg+P2sg+Acc
tasvip	tasvip+Noun+A3sg+Pnon+Nom
benzersiz	benzersiz+Adj
keyif	keyif+Noun+A3sg+Pnon+Nom
çeşididir	çeşit+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
insanı	insan+Noun+A3sg+Pnon+Acc
doyumsuz	doyum+Noun+A3sg+Pnon+Nom^DB+Adj+Without
cüret	cüret+Noun+A3sg+Pnon+Nom
günahları	günah+Noun+A3pl+P3sg+Nom
temsil	temsil+Noun+A3sg+Pnon+Nom
garsonun	garson+Noun+A3sg+Pnon+Gen
masaya	masa+Noun+A3sg+Pnon+Dat
ejderha	ejderha+Noun+A3sg+Pnon+Nom
biçimli	biçim+Noun+A3sg+Pnon+Nom^DB+Adj+With
gümüş	gümüş+Adj
çakmağın	çakmak+Noun+A3sg+Pnon+Gen
ateşiyle	ateş+Noun+A3sg+P3sg+Ins
sigarasını	sigara+Noun+A3sg+P3sg+Acc
sahneye	sahne+Noun+A3sg+Pnon+Dat
bambaşka	bambaşka+Adj
idealiniz	ideal+Noun+A3sg+P2pl+Nom
yorgun	yorgun+Adj
delikanlıya	delikanlı+Noun+A3sg+Pnon+Dat
heyecanlara	heyecan+Noun+A3pl+Pnon+Dat
