rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
üzülen	üz+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
olmaz	ol+Verb+Neg^DB+Adj+AorPart
güldü	gül+Verb+Pos+Past+A3sg
düşünmekten	düşün+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
hoşlanmamızın	hoşlan+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Gen
korkmamızdır	kork+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Nom^DB+Verb+Zero+Pres+A3sg+Cop
oldukları	ol+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
güvendiğimiz	güven+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Nom
olduğumuzu	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Acc
zannederiz	zannet+Verb+Pos+Aor+A1pl
sağlayacaktır	sağla+Verb+Pos+Fut+A3sg+Cop
çekebilmek	çek+Verb+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
överiz	öv+Verb+Pos+Aor+A1pl
dokunmayacakları	doku+Verb^DB+Verb+Pass+Neg^DB+Noun+FutPart+A3sg+P3pl+Nom
buluruz	bul+Verb+Pos+Aor+A1pl
geçenlerdir	geç+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
buluyorum	bula+Verb+Pos+Prog1+A1sg
gelince	gel+Verb+Pos^DB+Adverb+When
gelişmesi	geliş+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
kısıtlanmış	kısıtla+Verb^DB+Verb+Pass+Pos^DB+Adj+NarrPart
çürür	çürü+Verb+Pos+Aor+A3sg
bozmak	boz+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
vermen	ver+Verb+Pos^DB+Noun+Inf2+A3sg+P2sg+Nom
edeceğim	et+Verb+Pos+Fut+A1sg
büyüleyici	büyüle+Verb+Pos^DB+Adj+Agt
olmanın	ol+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
taşır	taşı+Verb+Pos+Aor+A3sg
söyleyebileceklerimden	söyle+Verb+Pos^DB+Verb+Able^DB+Noun+FutPart+A3pl+P1sg+Abl
söyleyecektir	söyle+Verb+Pos+Fut+A3sg+Cop
çıkarıp	çık+Verb^DB+Verb+Caus+Pos^DB+Adverb+AfterDoingSo
tokalaşırken	toka+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Aor^DB+Adverb+While
kutlamalısınız	kutla+Verb+Pos+Neces+A2pl
olmamıştım	ol+Verb+Neg+Narr+Past+A1sg
oldu	ol+Verb+Pos+Past+A3sg
aradığım	ara+Verb+Pos^DB+Adj+PastPart+P1sg
pembeleşmiş	pembe+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Narr+A3sg
görünüyordu	görün+Verb+Pos+Prog1+Past+A3sg
olmanı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P2sg+Acc
nişanlandığından	nişanla+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
etmemeni	et+Verb+Neg^DB+Noun+Inf2+A3sg+P2sg+Acc
affetmeyeceğim	affet+Verb+Neg+Fut+A1sg
söyledin	söyle+Verb+Pos+Past+A2sg
gelmeni	gel+Verb+Pos^DB+Noun+Inf2+A3sg+P2sg+Acc
karıştı	karış+Verb+Pos+Past+A3sg
koymuştu	koy+Verb+Pos+Narr+Past+A3sg
gelin	gel+Verb+Pos+Imp+A2pl
oturup	otur+Verb+Pos^DB+Adverb+AfterDoingSo
görelim	gör+Verb+Pos+Opt+A1pl
olup	ol+Verb+Pos^DB+Adverb+AfterDoingSo
bittiğini	bit+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
anlatırsın	anla+Verb^DB+Verb+Caus+Pos+Aor+A2sg
otururlarken	otur+Verb+Pos+Aor+A3pl^DB+Adverb+While
bitenin	bit+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Gen
ayrıldıktan	ayır+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
giyindim	giy+Verb^DB+Verb+Reflex+Pos+Past+A1sg
tanıttığın	tanı+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P2sg+Nom
yedim	ye+Verb+Pos+Past+A1sg
gittim	git+Verb+Pos+Past+A1sg
oynuyordu	oyna+Verb+Pos+Prog1+Past+A3sg
görmeliydiniz	gör+Verb+Pos+Neces+Past+A2pl
giymişti	giy+Verb+Pos+Narr+Past+A3sg
süslenmiş	süsle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
görünmemişti	görün+Verb+Neg+Narr+Past+A3sg
taşıyordu	taş+Verb+Pos+Prog1+Past+A3sg
çevreleyen	çevrele+Verb+Pos^DB+Adj+PresPart
toplanmıştı	topla+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
göreceksiniz	gör+Verb+Pos+Fut+A2pl
doğmuş	doğ+Verb+Pos+Narr+A3sg
titreyerek	titre+Verb+Pos^DB+Adverb+ByDoingSo
izledim	izle+Verb+Pos+Past+A1sg
olduğumu	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Acc
unuttum	unut+Verb+Pos+Past+A1sg
görmediği	gör+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Nom
ilerliyordum	ilerle+Verb+Pos+Prog1+Past+A1sg
erdikten	er+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
gidip	git+Verb+Pos^DB+Adverb+AfterDoingSo
konuştum	konuş+Verb+Pos+Past+A1sg
otururken	otur+Verb+Pos+Aor^DB+Adverb+While
rastlamadığım	rastla+Verb+Neg^DB+Adj+PastPart+P1sg
bakış	bak+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom
peydahlandı	peydahla+Verb^DB+Verb+Pass+Pos+Past+A3sg
yaklaştı	yaklaş+Verb+Pos+Past+A3sg
öptük	öp+Verb+Pos+Past+A1pl
hissettiğimi	hisset+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Acc
edemem	et+Verb^DB+Verb+Able+Neg+Aor+A1sg
geliyordu	gel+Verb+Pos+Prog1+Past+A3sg
titredi	titre+Verb+Pos+Past+A3sg
ürperdi	ürper+Verb+Pos+Past+A3sg
kapanıp	kapa+Verb^DB+Verb+Pass+Pos^DB+Adverb+AfterDoingSo
ellerimi	elle+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3sg+P1sg+Acc
anlatmamam	anla+Verb^DB+Verb+Caus+Neg^DB+Noun+Inf2+A3sg+P1sg+Nom
gerektiğini	gerek+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
hissediyorum	hisset+Verb+Pos+Prog1+A1sg
söylemedi	söyle+Verb+Neg+Past+A3sg
söyleyecekler	söyle+Verb+Pos+Fut+A3pl
bilmiyorum	bil+Verb+Neg+Prog1+A1sg
sinirlenecek	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Fut+A3sg
olacağım	ol+Verb+Pos+Fut+A1sg
istediğim	iste+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Nom
yapabilirim	yap+Verb+Pos^DB+Verb+Able+Aor+A1sg
kurtarabilir	kurtar+Verb+Pos^DB+Verb+Able+Aor+A3sg
bulabilirim	bul+Verb+Pos^DB+Verb+Able+Aor+A1sg
söyleyen	söyle+Verb+Pos^DB+Adj+PresPart
fısıldadılar	fısılda+Verb+Pos+Past+A3pl
sarıyor	sar+Verb+Pos+Prog1+A3sg
öpüyorum	öp+Verb+Pos+Prog1+A1sg
yaptın	yap+Verb+Pos+Past+A2sg
görüyor	gör+Verb+Pos+Prog1+A3sg
bıraktım	bırak+Verb+Pos+Past+A1sg
bulacağım	bul+Verb+Pos+Fut+A1sg
yudumladı	yudumla+Verb+Pos+Past+A3sg
unuttun	unut+Verb+Pos+Past+A2sg
sunup	sun+Verb+Pos^DB+Adverb+AfterDoingSo
konuşmadım	konuş+Verb+Neg+Past+A1sg
sevdiğimi	sev+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Acc
olmaya	ol+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
olmamak	ol+Verb+Neg^DB+Noun+Inf1+A3sg+Pnon+Nom
kıyasladığımda	kıyasla+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Loc
kalıyor	kal+Verb+Pos+Prog1+A3sg
mırıldandı	mırıldan+Verb+Pos+Past+A3sg
söylemeyi	söyle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
unuturuz	unut+Verb+Pos+Aor+A1pl
hatırlatırlar	hatırla+Verb^DB+Verb+Caus+Pos+Aor+A3pl
sinirlendiriyorsun	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Prog1+A2sg
benzemez	benze+Verb+Neg+Aor+A3sg
etmez	et+Verb+Neg+Aor+A3sg
sinirlenmez	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Neg+Aor+A3sg
sordum	sor+Verb+Pos+Past+A1sg
sorabilme	sor+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Nom
kızmam	kız+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Nom
gördüğünde	gör+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
üzebilecek	üz+Verb+Pos^DB+Verb+Able^DB+Adj+FutPart+Pnon
düşüneceksin	düşün+Verb+Pos+Fut+A2sg
sevdiği	sev+Verb+Pos^DB+Adj+PastPart+P3sg
eder	et+Verb+Pos+Aor+A3sg
anlamıyorum	anla+Verb+Neg+Prog1+A1sg
seviyorum	sev+Verb+Pos+Prog1+A1sg
yerleştirmek	yerleş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
bakmak	bak+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
istiyorum	iste+Verb+Pos+Prog1+A1sg
dönülmez	dön+Verb^DB+Verb+Pass+Neg+Aor+A3sg
geçiyorsun	geç+Verb+Pos+Prog1+A2sg
etme	et+Verb+Neg+Imp+A2sg
feshedilemez	feshet+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
yapıyor	yap+Verb+Pos+Prog1+A3sg
olduğumda	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Loc
öğrettiğin	öğret+Verb+Pos^DB+Noun+PastPart+A3sg+P2sg+Nom
hayıflanıyorum	hayıf+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+A1sg
tanıdığın	tanı+Verb+Pos^DB+Noun+PastPart+A3sg+P2sg+Nom
olmaktan	ol+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
uzaklaştım	uzak+Adj^DB+Verb+Become+Pos+Past+A1sg
değiştim	değiş+Verb+Pos+Past+A1sg
dokunuşu	doku+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf3+A3sg+P3sg+Nom
zehirleyici	zehirle+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
unutturdu	unut+Verb^DB+Verb+Caus+Pos+Past+A3sg
alırken	al+Verb+Pos+Aor^DB+Adverb+While
konmaya	kon+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
korkarım	kork+Verb+Pos+Aor+A1sg
edemeyeceğim	et+Verb^DB+Verb+Able+Neg+Fut+A1sg
olduğumuzda	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Loc
olduğumuz	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Nom
olmayız	ol+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
derken	de+Verb+Pos+Aor^DB+Adverb+While
kastediyorsun	kastet+Verb+Pos+Prog1+A2sg
yaslanıp	yasla+Verb^DB+Verb+Pass+Pos^DB+Adverb+AfterDoingSo
duran	dur+Verb+Pos^DB+Adj+PresPart
süsen	süs+Verb+Pos^DB+Adj+PresPart
olmasıdır	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
dokunarak	dokun+Verb+Pos^DB+Adverb+ByDoingSo
zorlar	zorla+Verb+Pos+Aor+A3sg
istiyorsa	iste+Verb+Pos+Prog1+Cond+A3sg
böbürlenerek	böbürlen+Verb+Pos^DB+Adverb+ByDoingSo
koyabilir	koy+Verb+Pos^DB+Verb+Able+Aor+A3sg
etmeyi	et+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
gerektiriyor	gerek+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
ediyorum	et+Verb+Pos+Prog1+A1sg
yaşarsa	yaşa+Verb+Pos+Aor+Cond+A3sg
ödemez	öde+Verb+Neg+Aor+A3sg
yüklenmiş	yükle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
almaya	al+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yetmemesidir	yet+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
ödemeye	öde+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
olmasa	ol+Verb+Neg+Desr+A3sg
çekerek	çek+Verb+Pos^DB+Adverb+ByDoingSo
düştüğünün	düş+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Gen
varmakla	var+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
silkti	silk+Verb+Pos+Past+A3sg
geçti	geç+Verb+Pos+Past+A3sg
kullanabilir	kullan+Verb+Pos^DB+Verb+Able+Aor+A3sg
kullanmadıklarıdır	kullan+Verb+Neg^DB+Noun+PastPart+A3pl+P3pl+Nom^DB+Verb+Zero+Pres+A3sg+Cop
duymaz	duy+Verb+Neg+Aor+A3sg
demek	de+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
bilmez	bil+Verb+Neg+Aor+A3sg
olunmaktan	ol+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
oynayarak	oyna+Verb+Pos^DB+Adverb+ByDoingSo
duyulmak	duy+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
davrandığı	davran+Verb+Pos^DB+Adj+PastPart+P3sg
davranırlar	davran+Verb+Pos+Aor+A3pl
taparlar	tap+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3pl+Pnon+Nom
yapmamız	yap+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Nom
ederler	ederle+Verb+Pos+Aor+A3sg
istedikleri	iste+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
vermiştir	ver+Verb+Pos+Narr+A3sg+Cop
yaratıyorlar	yara+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
istemek	iste+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
olamaz	ol+Verb^DB+Verb+Able+Neg+Aor+A3sg
etmelisin	et+Verb+Pos+Neces+A2sg
verirler	ver+Verb+Pos+Aor+A3pl
isterler	iste+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3pl+Pnon+Nom
dediği	de+Verb+Pos^DB+Adj+PastPart+P3sg
getirip	getir+Verb+Pos^DB+Adverb+AfterDoingSo
yaratma	yarat+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
tamamlamamıza	tamamla+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Dat
hoşlanıyorum	hoşlan+Verb+Pos+Prog1+A1sg
bilmem	bil+Verb+Neg+Aor+A1sg
seveceksin	sev+Verb+Pos+Fut+A2sg
alır	al+Verb+Pos+Aor+A3sg
getir	getir+Verb+Pos+Imp+A2sg
boşver	boşver+Verb+Pos+Imp+A2sg
almalısın	al+Verb+Pos+Neces+A2sg
bırakır	bırak+Verb+Pos+Aor+A3sg
isteyebilir	iste+Verb+Pos^DB+Verb+Able+Aor+A3sg
olacaksın	ol+Verb+Pos+Fut+A2sg
işlemeye	işle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
edemeyeceğin	et+Verb^DB+Verb+Able+Neg^DB+Noun+FutPart+A3sg+P2sg+Nom
koyduğu	koy+Verb+Pos^DB+Adj+PastPart+P3sg
yakarken	yak+Verb+Pos+Aor^DB+Adverb+While
konuşuyorsun	konuş+Verb+Pos+Prog1+A2sg
gidelim	git+Verb+Pos+Opt+A1pl
çıktığında	çık+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
bilmediğiniz	bil+Verb+Neg^DB+Noun+PastPart+A3sg+P2pl+Nom
gösterecek	göster+Verb+Pos^DB+Adj+FutPart+Pnon
bakışla	bak+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Ins
olmayacak	ol+Verb+Neg+Fut+A3sg
heyecanlandırabilir	heyecan+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3sg
bayılırım	bayıl+Verb+Pos+Aor+A1sg
geleceksin	gel+Verb+Pos+Fut+A2sg
et	et+Verb+Pos+Imp+A2sg
giyip	giy+Verb+Pos^DB+Adverb+AfterDoingSo
yudumladılar	yudumla+Verb+Pos+Past+A3pl
olabilecek	ol+Verb+Pos^DB+Verb+Able^DB+Adj+FutPart+Pnon
görünmesine	görün+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
dayanamazdı	daya+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+Past+A3sg
ayrıldı	ayır+Verb^DB+Verb+Pass+Pos+Past+A3sg
yanıp	yan+Verb+Pos^DB+Adverb+AfterDoingSo
sönen	sön+Verb+Pos^DB+Adj+PresPart
kapladı	kapla+Verb+Pos+Past+A3sg
olmayacağını	ol+Verb+Neg^DB+Noun+FutPart+A3sg+P3sg+Acc
hissediyordu	hisset+Verb+Pos+Prog1+Past+A3sg
girmişti	gir+Verb+Pos+Narr+Past+A3sg
koyulaştı	koyu+Adj^DB+Verb+Become+Pos+Past+A3sg
bulanıklaştı	bulanık+Adj^DB+Verb+Become+Pos+Past+A3sg
vardığında	var+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
yaşlanmış	yaş+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+A3sg
karşılayan	karşıla+Verb+Pos^DB+Adj+PresPart
varmıştı	var+Verb+Pos+Narr+Past+A3sg
sallayıp	salla+Verb+Pos^DB+Adverb+AfterDoingSo
konuşarak	konuş+Verb+Pos^DB+Adverb+ByDoingSo
götürdü	götür+Verb+Pos+Past+A3sg
görmeye	gör+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
geldiği	gel+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
karşılaşmış	karşılaş+Verb+Pos+Narr+A3sg
girmiş	gir+Verb+Pos+Narr+A3sg
hoşlanmıştı	hoşlan+Verb+Pos+Narr+Past+A3sg
belirterek	belir+Verb^DB+Verb+Caus+Pos^DB+Adverb+ByDoingSo
sallıyor	salla+Verb+Pos+Prog1+A3sg
mahvolan	mahvol+Verb+Pos^DB+Adj+PresPart
keşfeden	keşfet+Verb+Pos^DB+Adj+PresPart
karşılaşmaktan	karşılaş+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
duyduğunu	duy+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
ediyordu	et+Verb+Pos+Prog1+Past+A3sg
seyrederek	seyret+Verb+Pos^DB+Adverb+ByDoingSo
oyalamaktaydı	oyala+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
benziyordu	benze+Verb+Pos+Prog1+Past+A3sg
asmışlardı	as+Verb+Pos+Narr+A3pl+Past
konuşup	konuş+Verb+Pos^DB+Adverb+AfterDoingSo
oturan	otur+Verb+Pos^DB+Adj+PresPart
yedikleri	ye+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
paylaştılar	paylaş+Verb+Pos+Past+A3pl
atan	at+Verb+Pos^DB+Adj+PresPart
fırlatılan	fırla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adj+PresPart
bulmak	bul+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
bulduğum	bul+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Nom
unutacaksınız	unut+Verb+Pos+Fut+A2pl
gördüğünüz	gör+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Nom
değişirler	değiş+Verb+Pos+Aor+A3pl
izlerler	izle+Verb+Pos+Aor+A3pl
hissettiriyorsa	hisset+Verb^DB+Verb+Caus+Pos+Prog1+Cond+A3sg
yapar	yap+Verb+Pos+Aor+A3sg
gülerler	gül+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3pl+Pnon+Nom
tinselleştirir	tinsel+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Aor+A3sg
olduklarını	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P3pl+Acc
hisseder	hisset+Verb+Pos+Aor+A3sg
geçirirken	geç+Verb^DB+Verb+Caus+Pos+Aor^DB+Adverb+While
dilemem	dile+Verb+Neg+Aor+A1sg
alma	al+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
istediğini	iste+Verb+Pos^DB+Noun+PastPart+A3sg+P2sg+Acc
anladım	anla+Verb+Pos+Past+A1sg
inanıyorum	inan+Verb+Pos+Prog1+A1sg
duyduğun	duy+Verb+Pos^DB+Adj+PastPart+P2sg
olmalı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Adj+With
anlattığın	anlat+Verb+Pos^DB+Adj+PastPart+P2sg
yaratabilen	yara+Verb^DB+Verb+Caus+Pos^DB+Verb+Able^DB+Adj+PresPart
kazandırmak	kazan+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
yaşamış	yaşa+Verb+Pos^DB+Adj+NarrPart
olanlara	ol+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Dat
katabilirse	kat+Verb+Pos^DB+Verb+Able+Aor+Cond+A3sg
sürdürenlerin	sür+Verb^DB+Verb+Caus+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Gen
yaratabilirse	yara+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+Cond+A3sg
kurtarıp	kurtar+Verb+Pos^DB+Adverb+AfterDoingSo
dökebilmeyi	dök+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Acc
öğretebilirse	öğret+Verb+Pos^DB+Verb+Able+Aor+Cond+A3sg
demektir	de+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
düşünmüyordum	düşün+Verb+Neg+Prog1+Past+A1sg
onaylıyorum	onayla+Verb+Pos+Prog1+A1sg
yaratmış	yarat+Verb+Pos+Narr+A3sg
tamamlanmamış	tamamla+Verb^DB+Verb+Pass+Neg^DB+Adj+NarrPart
olacaktın	ol+Verb+Pos+Fut+Past+A2sg
anlayacağını	anla+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
mahvediyor	mahvet+Verb+Pos+Prog1+A3sg
sürüyor	sür+Verb+Pos+Prog1+A3sg
kalkacak	kalk+Verb+Pos+Fut+A3sg
vereceğim	ver+Verb+Pos+Fut+A1sg
adayacağım	ada+Verb+Pos+Fut+A1sg
gördüğü	gör+Verb+Pos^DB+Adj+PastPart+P3sg
düşündü	düşün+Verb+Pos+Past+A3sg
andırıyordu	an+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
atarken	at+Verb+Pos+Aor^DB+Adverb+While
beliren	belir+Verb+Pos^DB+Adj+PresPart
düşmüştü	düş+Verb+Pos+Narr+Past+A3sg
attığında	at+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
titriyordu	titre+Verb+Pos+Prog1+Past+A3sg
fırlayıp	fırla+Verb+Pos^DB+Adverb+AfterDoingSo
alkışlamaya	alkışla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
başladı	başla+Verb+Pos+Past+A3sg
alamıyordu	al+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
bakıyor	bak+Verb+Pos+Prog1+A3sg
mırıldanıyordu	mırıldan+Verb+Pos+Prog1+Past+A3sg
geçiyordu	geç+Verb+Pos+Prog1+Past+A3sg
girdi	gir+Verb+Pos+Past+A3sg
giriş	gir+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom
gelmiş	gel+Verb+Pos+Narr+A3sg
salındı	sal+Verb^DB+Verb+Pass+Pos+Past+A3sg
durdu	dur+Verb+Pos+Past+A3sg
yapılmıştı	yap+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
sabitlediğinde	sabitle+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
söylemek	söyle+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
ediyorsun	et+Verb+Pos+Prog1+A2sg
şereflenir	şeref+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Aor+A3sg
değdiğinden	değ+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
öpüşür	öp+Verb^DB+Verb+Recip+Pos^DB+Adj+AorPart
yapmacık	yap+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Noun+Dim+A3sg+Pnon+Nom
konuştu	konuş+Verb+Pos+Past+A3sg
olmasına	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
ayarlamakta	ayarla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
çıkışlarını	çık+Verb+Pos^DB+Noun+Inf3+A3pl+P3sg+Acc
kullanamıyordu	kullan+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
edip	et+Verb+Pos^DB+Adverb+AfterDoingSo
yarattı	yarat+Verb+Pos+Past+A3sg
izlerken	izle+Verb+Pos+Aor^DB+Adverb+While
giderek	git+Verb+Pos^DB+Adverb+ByDoingSo
solgunlaştı	solgun+Adj^DB+Verb+Become+Pos+Past+A3sg
sormaya	sor+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
edemediler	et+Verb^DB+Verb+Able+Neg+Past+A3pl
görünmüştü	görün+Verb+Pos+Narr+Past+A3sg
uğramışlardı	uğra+Verb+Pos+Narr+A3pl+Past
değerlendirebilecekleri	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3pl+Nom
olacağını	ol+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
düşündüklerinden	düşün+Verb+Pos^DB+Noun+PastPart+A3sg+P3pl+Abl
beklediler	bekle+Verb+Pos+Past+A3pl
edilemezdi	et+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+Past+A3sg
yapmacıklık	yap+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Noun+Dim+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
dayanılır	daya+Verb^DB+Verb+Pass+Pos+Aor+A3sg
değildi	değil+Verb+Neg+Past+A3sg
kötüleşti	kötü+Adj^DB+Verb+Become+Pos+Past+A3sg
denecek	de+Verb^DB+Verb+Pass+Pos+Fut+A3sg
vurguluyordu	vurgula+Verb+Pos+Prog1+Past+A3sg
