rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
andırıyordu	an+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
düşmüştü	düş+Verb+Pos+Narr+Past+A3sg
titriyordu	titre+Verb+Pos+Prog1+Past+A3sg
başladı	başla+Verb+Pos+Past+A3sg
rüyadaymış	rüya+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Narr+A3sg
alamıyordu	al+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
bakıyor	bak+Verb+Pos+Prog1+A3sg
mırıldanıyordu	mırıldan+Verb+Pos+Prog1+Past+A3sg
geçiyordu	geç+Verb+Pos+Prog1+Past+A3sg
girdi	gir+Verb+Pos+Past+A3sg
neyse	ne+Pron+Ques+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
gelmiş	gel+Verb+Pos+Narr+A3sg
salındı	sal+Verb^DB+Verb+Pass+Pos+Past+A3sg
durdu	dur+Verb+Pos+Past+A3sg
yapılmıştı	yap+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
suskundu	susku+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
ediyorsun	et+Verb+Pos+Prog1+A2sg
şereflenir	şeref+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Aor+A3sg
konuştu	konuş+Verb+Pos+Past+A3sg
başarısızdı	başarı+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
kullanamıyordu	kullan+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
yarattı	yarat+Verb+Pos+Past+A3sg
solgunlaştı	solgun+Adj^DB+Verb+Become+Pos+Past+A3sg
gergindi	gergi+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
edemediler	et+Verb^DB+Verb+Able+Neg+Past+A3pl
görünmüştü	görün+Verb+Pos+Narr+Past+A3sg
uğramışlardı	uğra+Verb+Pos+Narr+A3pl+Past
beklediler	bekle+Verb+Pos+Past+A3pl
edilemezdi	et+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+Past+A3sg
dayanılır	daya+Verb^DB+Verb+Pass+Pos+Aor+A3sg
değildi	değil+Verb+Neg+Past+A3sg
kötüleşti	kötü+Adj^DB+Verb+Become+Pos+Past+A3sg
denecek	de+Verb^DB+Verb+Pass+Pos+Fut+A3sg
suniydi	suni+Adj^DB+Verb+Zero+Past+A3sg
vurguluyordu	vurgula+Verb+Pos+Prog1+Past+A3sg
boyardı	boyar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yaraşır	yaraş+Verb+Pos+Aor+A3sg
okudu	oku+Verb+Pos+Past+A3sg
düşündürüyordu	düşün+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
saçıyor	saç+Verb+Pos+Prog1+A3sg
yazın	yaz+Verb+Pos+Imp+A2pl
etmiyormuş	et+Verb+Neg+Prog1+Narr+A3sg
hakimdi	haki+Noun+A3sg+P1sg+Nom^DB+Verb+Zero+Past+A3sg
oyundu	oyun+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
dağıldı	dağıl+Verb+Pos+Past+A3sg
başladılar	başla+Verb+Pos+Past+A3pl
kendisiydi	kendi+Pron+Reflex+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
duyuldu	duy+Verb^DB+Verb+Pass+Pos+Past+A3sg
giydi	giy+Verb+Pos+Past+A3sg
yapamıyor	yap+Verb^DB+Verb+Able+Neg+Prog1+A3sg
izleyeceğim	izle+Verb+Pos+Fut+A1sg
diliyorum	dile+Verb+Pos+Prog1+A1sg
geliriz	gel+Verb+Pos+Aor+A1pl
göründü	görün+Verb+Pos+Past+A3sg
değişmiş	değiş+Verb+Pos+Narr+A3sg
sanatçıydı	sanatçı+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
üstündür	üst+Noun+A3sg+Pnon+Gen^DB+Verb+Zero+Pres+A3sg+Cop
kalmamalısın	kal+Verb+Neg+Neces+A2sg
kaptırmıştı	kap+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
sayılacaktı	say+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
çekiciydi	çek+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sonuçlanırsa	sonuç+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Aor+Cond+A3sg
görülmemiş	gör+Verb^DB+Verb+Pass+Neg+Narr+A3sg
kaybetmiyordu	kaybet+Verb+Neg+Prog1+Past+A3sg
geçtim	geç+Verb+Pos+Past+A1sg
söylemiyordu	söyle+Verb+Neg+Prog1+Past+A3sg
kalmazdı	kal+Verb+Neg+Aor+Past+A3sg
andırır	an+Verb^DB+Verb+Caus+Pos+Aor+A3sg
durmuyordu	dur+Verb+Neg+Prog1+Past+A3sg
inanırdı	inan+Verb+Pos+Aor+Past+A3sg
canlandırıyordu	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Prog1+Past+A3sg
veriyordu	ver+Verb+Pos+Prog1+Past+A3sg
heyecanlıydı	heyecan+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
oturuyordu	otur+Verb+Pos+Prog1+Past+A3sg
hazırlamıştı	hazırla+Verb+Pos+Narr+Past+A3sg
halindeydi	hal+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
çizilmişti	çiz+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
emindi	em+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
sabırsızlanıyordu	sabır+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
kemiriyordu	kemir+Verb+Pos+Prog1+Past+A3sg
denemişti	dene+Verb+Pos+Narr+Past+A3sg
biliyordu	bile+Verb+Pos+Prog1+Past+A3sg
yanıltmazdı	yanıl+Verb^DB+Verb+Caus+Neg+Aor+Past+A3sg
kesin	kes+Verb+Pos+Imp+A2pl
buydu	bu+Pron+Demons+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
başlamıştı	başla+Verb+Pos+Narr+Past+A3sg
sardı	sar+Verb+Pos+Past+A3sg
başlandı	başla+Verb^DB+Verb+Pass+Pos+Past+A3sg
kararlaştırılmıştı	karar+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
çıkmıştı	çık+Verb+Pos+Narr+Past+A3sg
tanırlar	tanı+Verb+Pos+Aor+A3pl
yapılamaz	yap+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
öğrenilemedi	öğren+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
dönmediler	dön+Verb+Neg+Past+A3pl
yayıldı	yay+Verb^DB+Verb+Pass+Pos+Past+A3sg
kökleşti	kök+Adj^DB+Verb+Become+Pos+Past+A3sg
çakışmasıydı	çakış+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
dayanır	dayan+Verb+Pos+Aor+A3sg
içindedir	iç+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A3sg+Cop
bilir	bil+Verb+Pos+Aor+A3sg
gereklidir	gerek+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
alamazdım	al+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
söyleyelim	söyle+Verb+Pos+Opt+A1pl
hoşlanmıyorlardı	hoşlan+Verb+Neg+Prog1+A3pl+Past
sebepti	sebep+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sayılmazdı	say+Verb^DB+Verb+Pass+Neg+Aor+Past+A3sg
ayrılsa	ayır+Verb^DB+Verb+Pass+Pos+Desr+A3sg
basacaktı	bas+Verb+Pos+Fut+Past+A3sg
yaşıyormuş	yaşa+Verb+Pos+Prog1+Narr+A3sg
görünmüyor	görün+Verb+Neg+Prog1+A3sg
davranıyordu	davran+Verb+Pos+Prog1+Past+A3sg
beğenmiş	beğen+Verb+Pos+Narr+A3sg
girecek	gir+Verb+Pos+Fut+A3sg
bilebilirdi	bil+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
biçilmiş	biç+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kaftandı	kaftan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
düşkündü	düşkü+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
edemiyordu	et+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
uyandıramazdı	uyan+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+Past+A3sg
bağırıyorlardı	bağır+Verb+Pos+Prog1+A3pl+Past
ahlaksızlıktı	ahlak+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kalır	kal+Verb+Pos+Aor+A3sg
evlenebilirlerdi	evlen+Verb+Pos^DB+Verb+Able+Aor+A3pl+Past
duymamış	duy+Verb+Neg+Narr+A3sg
zorundaydı	zor+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
götürse	götür+Verb+Pos+Desr+A3sg
tutamazdı	tut+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
güvenebilirdi	güven+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
atsan	at+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A2sg
dalarlardı	dal+Verb+Pos+Aor+A3pl+Past
mümkündü	mümkün+Adj^DB+Verb+Zero+Past+A3sg
başlamamıştı	başla+Verb+Neg+Narr+Past+A3sg
etmeyeceğiz	et+Verb+Neg+Fut+A1pl
gidiyor	git+Verb+Pos+Prog1+A3sg
gerekirse	gerek+Verb+Pos+Aor+Cond+A3sg
hazırlanıyordu	hazırla+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
bilmiyordu	bil+Verb+Neg+Prog1+Past+A3sg
batsa	bat+Verb+Pos+Desr+A3sg
inanıyordu	inan+Verb+Pos+Prog1+Past+A3sg
olacaktır	ol+Verb+Pos+Fut+A3sg+Cop
bindirdi	bin+Verb^DB+Verb+Caus+Pos+Past+A3sg
özelliğiydi	özellik+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
doğrudur	doğru+Adj^DB+Verb+Zero+Pres+A3sg+Cop
uyardı	uyar+Verb+Pos+Past+A3sg
koymadı	koy+Verb+Neg+Past+A3sg
memnundu	memnu+Adj^DB+Noun+Zero+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
neşeliydi	neşe+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
gidiyordu	git+Verb+Pos+Prog1+Past+A3sg
içmişti	iç+Verb+Pos+Narr+Past+A3sg
yuvarladı	yuvarla+Verb+Pos+Past+A3sg
cıvıttı	cıvı+Verb^DB+Verb+Caus+Pos+Past+A3sg
dolduruyordu	dol+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
iyiydi	iyi+Adj^DB+Verb+Zero+Past+A3sg
çalışıyordu	çalış+Verb+Pos+Prog1+Past+A3sg
somurtuyorlardı	somur+Verb^DB+Verb+Caus+Pos+Prog1+A3pl+Past
bürünmüştü	bürü+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
neşesizdi	neşe+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
yiyordu	ye+Verb+Pos+Prog1+Past+A3sg
çekemiyordu	çek+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
olacaktı	ol+Verb+Pos+Fut+Past+A3sg
büyüktü	büyük+Adj^DB+Verb+Zero+Past+A3sg
kızarmış	kız+Verb+Pos+Aor+Narr+A3sg
yetmişti	yet+Verb+Pos+Narr+Past+A3sg
uğruyordu	uğra+Verb+Pos+Prog1+Past+A3sg
oturuyor	otur+Verb+Pos+Prog1+A3sg
umursamaz	umursa+Verb+Neg+Aor+A3sg
oluyordu	ol+Verb+Pos+Prog1+Past+A3sg
başlayamazdı	başla+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
üzüntülüydü	üzüntü+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
biter	bit+Verb+Pos+Aor+A3sg
bitmez	bit+Verb+Neg+Aor+A3sg
anlatayım	anlat+Verb+Pos+Opt+A1sg
verin	ver+Verb+Pos+Imp+A2pl
karşılaştım	karşılaş+Verb+Pos+Past+A1sg
kızdı	kız+Verb+Pos+Past+A3sg
varılmıyormuş	var+Verb^DB+Verb+Pass+Neg+Prog1+Narr+A3sg
basmadım	bas+Verb+Neg+Past+A1sg
gel	gel+Verb+Pos+Imp+A2sg
tutturdu	tut+Verb^DB+Verb+Caus+Pos+Past+A3sg
kalkar	kalk+Verb+Pos+Aor+A3sg
içer	içer+Verb+Pos+Imp+A2sg
yapayım	yap+Verb+Pos+Opt+A1sg
düşünün	düşün+Verb+Pos+Imp+A2pl
kurtarmıştı	kurtar+Verb+Pos+Narr+Past+A3sg
etmişti	et+Verb+Pos+Narr+Past+A3sg
evlenirsek	evlen+Verb+Pos+Aor+Cond+A1pl
köyüm	köy+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
varmış	var+Adj^DB+Verb+Zero+Narr+A3sg
tutarsak	tut+Verb+Pos+Aor+Cond+A1pl
bırakabilir	bırak+Verb+Pos^DB+Verb+Able+Aor+A3sg
düşünüyorsunuz	düşün+Verb+Pos+Prog1+A2pl
gizleyebiliyordu	gizle+Verb+Pos^DB+Verb+Able+Prog1+Past+A3sg
gidin	git+Verb+Pos+Imp+A2pl
gelmez	gel+Verb+Neg+Aor+A3sg
neşesizdiniz	neşe+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A2pl
gerekirdi	gerek+Verb+Pos+Aor+Past+A3sg
göstermelisiniz	göster+Verb+Pos+Neces+A2pl
söylüyordunuz	söyle+Verb+Pos+Prog1+Past+A2pl
çıkıvermez	çık+Verb+Pos^DB+Verb+Hastily+Neg+Aor+A3sg
yanılabilirim	yan+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A1sg
hatırlamıyorum	hatırla+Verb+Neg+Prog1+A1sg
gelmiştir	gel+Verb+Pos+Narr+A3sg+Cop
istememiştiniz	iste+Verb+Neg+Narr+Past+A2pl
düşünmem	düşün+Verb+Neg+Aor+A1sg
sayılır	say+Verb^DB+Verb+Pass+Pos+Aor+A3sg
değiştirmeliyim	değiş+Verb^DB+Verb+Caus+Pos+Neces+A1sg
sanmam	san+Verb+Neg+Aor+A1sg
bakın	bakın+Verb+Pos+Imp+A2sg
bahsedin	bahset+Verb+Pos+Imp+A2pl
söyleyin	söyle+Verb+Pos+Imp+A2pl
hatırlatmam	hatırla+Verb^DB+Verb+Caus+Neg+Aor+A1sg
canlandırdınız	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A2pl
çıkmayacağım	çık+Verb+Neg+Fut+A1sg
çekiniyordum	çekin+Verb+Pos+Prog1+Past+A1sg
çıkayım	çık+Verb+Pos+Opt+A1sg
anlatın	anla+Verb^DB+Verb+Caus+Pos+Imp+A2pl
unutmayın	unut+Verb+Neg+Imp+A2pl
değiştirdim	değiş+Verb^DB+Verb+Caus+Pos+Past+A1sg
giderdi	gider+Verb+Pos+Past+A3sg
tıkanacaktı	tıka+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
ediyor	et+Verb+Pos+Prog1+A3sg
dikildi	dik+Verb^DB+Verb+Pass+Pos+Past+A3sg
gidiyorum	git+Verb+Pos+Prog1+A1sg
babamdır	baba+Noun+A3sg+P1sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
gülelim	gül+Verb+Pos+Opt+A1pl
bıraksın	bırak+Verb+Pos+Imp+A3sg
giderseniz	git+Verb+Pos+Aor+Cond+A2pl
edin	et+Verb+Pos+Imp+A2pl
verecekler	ver+Verb+Pos+Fut+A3pl
duydum	duy+Verb+Pos+Past+A1sg
görün	gör+Verb+Pos+Imp+A2pl
dinleyin	dinle+Verb+Pos+Imp+A2pl
yürüdü	yürü+Verb+Pos+Past+A3sg
anlarsınız	anla+Verb+Pos+Aor+A2pl
başlar	başla+Verb+Pos+Aor+A3sg
konuşmayın	konuş+Verb+Neg+Imp+A2pl
uğraştı	uğraş+Verb+Pos+Past+A3sg
bulandı	bula+Verb^DB+Verb+Pass+Pos+Past+A3sg
dinledim	dinle+Verb+Pos+Past+A1sg
duymalıydınız	duy+Verb+Pos+Neces+Past+A2pl
koydular	koy+Verb+Pos+Past+A3pl
püslenecektim	püsle+Verb^DB+Verb+Reflex+Pos+Fut+Past+A1sg
doğruysa	doğru+Adj^DB+Verb+Zero+Cond+A3sg
duyacaksınız	duy+Verb+Pos+Fut+A2pl
dinleyeyim	dinle+Verb+Pos+Opt+A1sg
dayayın	daya+Verb+Pos+Imp+A2pl
dinleyemem	dinle+Verb^DB+Verb+Able+Neg+Aor+A1sg
yapamazsanız	yap+Verb^DB+Verb+Able+Neg+Aor+Cond+A2pl
olun	ol+Verb+Pos+Imp+A2pl
gösteriyorum	göster+Verb+Pos+Prog1+A1sg
yapıyorsunuz	yap+Verb+Pos+Prog1+A2pl
yapmıyorum	yap+Verb+Neg+Prog1+A1sg
gideceğim	git+Verb+Pos+Fut+A1sg
yapıştırdı	yapış+Verb^DB+Verb+Caus+Pos+Past+A3sg
çarpıyor	çarp+Verb+Pos+Prog1+A3sg
atıyordu	ata+Verb+Pos+Prog1+Past+A3sg
değilmiş	değil+Verb+Neg+Narr+A3sg
eğlendiniz	eğlen+Verb+Pos+Past+A2pl
kopacak	kop+Verb+Pos+Fut+A3sg
geçirmişlerdi	geç+Verb^DB+Verb+Caus+Pos+Narr+A3pl+Past
gevşemişti	gevşe+Verb+Pos+Narr+Past+A3sg
duramıyordu	dur+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
vurmuştu	vur+Verb+Pos+Narr+Past+A3sg
susmaz	sus+Verb+Neg+Aor+A3sg
anlıyordu	anla+Verb+Pos+Prog1+Past+A3sg
sezdi	sez+Verb+Pos+Past+A3sg
eğ	eğ+Verb+Pos+Imp+A2sg
dayanamadı	dayan+Verb^DB+Verb+Able+Neg+Past+A3sg
alevlendi	alev+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
demeli	de+Verb+Pos+Neces+A3sg
tanımıyorsunuz	tanı+Verb+Neg+Prog1+A2pl
kaldırın	kaldır+Verb+Pos+Imp+A2pl
bulacaksınız	bul+Verb+Pos+Fut+A2pl
bırakmazlar	bırak+Verb+Neg+Aor+A3pl
diyorsunuz	de+Verb+Pos+Prog1+A2pl
bak	bak+Verb+Pos+Imp+A2sg
anlatmalıyım	anla+Verb^DB+Verb+Caus+Pos+Neces+A1sg
hatırladın	hatırla+Verb+Pos+Past+A2sg
bulunmaz	bulun+Verb+Neg+Aor+A3sg
bahsediyorum	bahset+Verb+Pos+Prog1+A1sg
değilim	değil+Verb+Neg+Pres+A1sg
bakar	bak+Verb+Pos+Aor+A3sg
ettik	et+Verb+Pos+Past+A1pl
çıktım	çık+Verb+Pos+Past+A1sg
hatırlıyorum	hatırla+Verb+Pos+Prog1+A1sg
doluydu	dolu+Adj^DB+Verb+Zero+Past+A3sg
baktım	bak+Verb+Pos+Past+A1sg
dersiniz	de+Verb+Pos+Aor+A2pl
verir	ver+Verb+Pos+Aor+A3sg
di	de+Verb+Pos+Imp+A2sg
yor	yor+Verb+Pos+Imp+A2sg
içindeydi	iç+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
yemiş	ye+Verb+Pos+Narr+A3sg
buldunuz	bul+Verb+Pos+Past+A2pl
versem	ver+Verb+Pos+Desr+A1sg
ölürüm	öl+Verb+Pos+Aor+A1sg
başlayacağım	başla+Verb+Pos+Fut+A1sg
süz	süz+Verb+Pos+Imp+A2sg
yıkasaydı	yıka+Verb+Pos+Desr+Past+A3sg
konuşuyor	konuş+Verb+Pos+Prog1+A3sg
süzüyordu	süz+Verb+Pos+Prog1+Past+A3sg
eriyecek	eri+Verb+Pos+Fut+A3sg
duruyordu	dur+Verb+Pos+Prog1+Past+A3sg
çalsana	çal+Verb+Pos+Imp+A2sg
bilseniz	bil+Verb+Pos+Desr+A2pl
öl	öl+Verb+Pos+Imp+A2sg
kadındı	kadın+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
evlendi	evlen+Verb+Pos+Past+A3sg
verdirdi	ver+Verb^DB+Verb+Caus+Pos+Past+A3sg
okumuştu	oku+Verb+Pos+Narr+Past+A3sg
geçinirlerdi	geçin+Verb+Pos+Aor+A3pl+Past
kayboldu	kaybol+Verb+Pos+Past+A3sg
etmişler	et+Verb+Pos+Narr+A3pl
çalayım	çal+Noun+A3sg+Pnon+Dat^DB+Verb+Zero+Pres+A1sg
güzeldir	güzel+Adj^DB+Verb+Zero+Pres+A3sg+Cop
sever	sev+Verb+Pos+Aor+A3sg
severim	sev+Verb+Pos+Aor+A1sg
tanışmıştım	tanış+Verb+Pos+Narr+Past+A1sg
tanışıyormuş	tanış+Verb+Pos+Prog1+Narr+A3sg
arkadaştık	arkadaş+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1pl
çıkmazdı	çık+Verb+Neg+Aor+Past+A3sg
komikti	komik+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
söyleyeyim	söyle+Verb+Pos+Opt+A1sg
geçin	geç+Verb+Pos+Imp+A2pl
dikmiş	dik+Verb+Pos+Narr+A3sg
duymuştum	duy+Verb+Pos+Narr+Past+A1sg
şarkısıydı	şarkı+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
söylüyordu	söyle+Verb+Pos+Prog1+Past+A3sg
işliyordu	işle+Verb+Pos+Prog1+Past+A3sg
büyüledi	büyüle+Verb+Pos+Past+A3sg
ayıramıyor	ayır+Verb^DB+Verb+Able+Neg+Prog1+A3sg
tıkanıyordu	tıka+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
canlanmış	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+A3sg
coşmuş	coş+Verb+Pos+Narr+A3sg
zamandır	zaman+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
çarpıyordu	çarp+Verb+Pos+Prog1+Past+A3sg
hazırdı	hazır+Adj^DB+Verb+Zero+Past+A3sg
hatırladım	hatırla+Verb+Pos+Past+A1sg
bitiremedi	bit+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
mahvediyorsunuz	mahvet+Verb+Pos+Prog1+A2pl
düzeltin	düzel+Verb^DB+Verb+Caus+Pos+Imp+A2pl
yerindeyse	yerinde+Adj^DB+Verb+Zero+Cond+A3sg
diriltin	diril+Verb^DB+Verb+Caus+Pos+Imp+A2pl
canlandırın	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Imp+A2pl
dönün	dön+Verb+Pos+Imp+A2pl
karışın	karış+Verb+Pos+Imp+A2pl
seslenin	seslen+Verb+Pos+Imp+A2pl
koşa	koş+Verb+Pos+Opt+A3sg
geleceklerdir	gel+Verb+Pos+Fut+A3pl+Cop
koşarım	koş+Verb+Pos+Aor+A1sg
unutmadım	unut+Verb+Neg+Past+A1sg
gelirim	gel+Verb+Pos+Aor+A1sg
olurdum	ol+Verb+Pos+Aor+Past+A1sg
isteseydiniz	iste+Verb+Pos+Desr+Past+A2pl
geveledi	gevele+Verb+Pos+Past+A3sg
yaşlıydı	yaş+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
yaşıyoruz	yaşa+Verb+Pos+Prog1+A1pl
reddetti	reddet+Verb+Pos+Past+A3sg
heyecanlanmıştı	heyecan+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
olsa	ol+Verb+Pos+Desr+A3sg
üzereydi	üzere+Postp+PCNom^DB+Verb+Zero+Past+A3sg
atıldı	at+Verb^DB+Verb+Pass+Pos+Past+A3sg
tuhafsınız	tuhaf+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2pl
görmüyor	gör+Verb+Neg+Prog1+A3sg
örneklerindensiniz	örnek+Noun+A3pl+P3sg+Abl^DB+Verb+Zero+Pres+A2pl
temsilcisisiniz	temsilci+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A2pl
sevmemiş	sev+Verb+Neg+Narr+A3sg
okumuştum	oku+Verb+Pos+Narr+Past+A1sg
unutmuştum	unut+Verb+Pos+Narr+Past+A1sg
kazanmıştı	kazan+Verb+Pos+Narr+Past+A3sg
ihtiyarlar	ihtiyarla+Verb+Pos+Aor+A3sg
kastetmiyorum	kastet+Verb+Neg+Prog1+A1sg
söylüyorum	söyle+Verb+Pos+Prog1+A1sg
uyandıracaksınız	uyan+Verb^DB+Verb+Caus+Pos+Fut+A2pl
gezdiriyorsunuz	gez+Verb^DB+Verb+Caus+Pos+Prog1+A2pl
büyülüyorsunuz	büyüle+Verb+Pos+Prog1+A2pl
koşuyor	koş+Verb+Pos+Prog1+A3sg
bahsedecek	bahset+Verb+Pos+Fut+A3sg
ediyorsunuz	et+Verb+Pos+Prog1+A2pl
anlamıyor	anla+Verb+Neg+Prog1+A3sg
gevşiyordu	gevşe+Verb+Pos+Prog1+Past+A3sg
yorulmadınızsa	yor+Verb^DB+Verb+Pass+Neg+Past+A2pl+Cond
tekrarlayın	tekrarla+Verb+Pos+Imp+A2pl
hatırlıyor	hatırla+Verb+Pos+Prog1+A3sg
istemiyorum	iste+Verb+Neg+Prog1+A1sg
yalvarıyordu	yalvar+Verb+Pos+Prog1+Past+A3sg
getirdi	getir+Verb+Pos+Past+A3sg
tutamadı	tut+Verb^DB+Verb+Able+Neg+Past+A3sg
çöktü	çök+Verb+Pos+Past+A3sg
bağırıyordu	bağır+Verb+Pos+Prog1+Past+A3sg
görürdüm	gör+Verb+Pos+Aor+Past+A1sg
söylerdik	söyle+Verb+Pos+Aor+Past+A1pl
peltekleşmişti	peltek+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
anlaşılmıyordu	anlaş+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
belliydi	belli+Adj^DB+Verb+Zero+Past+A3sg
körükledi	körükle+Verb+Pos+Past+A3sg
olmayasınız	ol+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat^DB+Verb+Zero+Pres+A2pl
hissetmişti	hisset+Verb+Pos+Narr+Past+A3sg
parlaktı	parlak+Adj^DB+Verb+Zero+Past+A3sg
canlandı	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
edebilsem	et+Verb+Pos^DB+Verb+Able+Desr+A1sg
bakardım	bak+Verb+Pos+Aor+Past+A1sg
istiyorsunuz	iste+Verb+Pos+Prog1+A2pl
bırakmam	bırak+Verb+Neg+Aor+A1sg
alırlar	al+Verb+Pos+Aor+A3pl
kucakladı	kucakla+Verb+Pos+Past+A3sg
hissediyor	hisset+Verb+Pos+Prog1+A3sg
seyrediyordu	seyret+Verb+Pos+Prog1+Past+A3sg
çıkarmıyordu	çık+Verb^DB+Verb+Caus+Neg+Prog1+Past+A3sg
