hafta	hafta+Noun+A3sg+Pnon+Nom
viyolonsel	viyolonsel+Noun+A3sg+Pnon+Nom
mart	mart+Noun+A3sg+Pnon+Nom
start	start+Noun+A3sg+Pnon+Nom
mülteci	mülteci+Noun+A3sg+Pnon+Nom
kızamık	kızamık+Noun+A3sg+Pnon+Nom
tetanoz	tetanoz+Noun+A3sg+Pnon+Nom
kesit	kesit+Noun+A3sg+Pnon+Nom
cinsiyet	cinsiyet+Noun+A3sg+Pnon+Nom
öğrenim	öğrenim+Noun+A3sg+Pnon+Nom
ücretli	ücretli+Noun+A3sg+Pnon+Nom
pekiyi	pekiyi+Noun+A3sg+Pnon+Nom
yumurtalık	yumurtalık+Noun+A3sg+Pnon+Nom
kırtasiye	kırtasiye+Noun+A3sg+Pnon+Nom
ayrımış	ayrımış+Noun+A3sg+Pnon+Nom
kemancı	kemancı+Noun+A3sg+Pnon+Nom
birliktelik	birliktelik+Noun+A3sg+Pnon+Nom
fen	fen+Noun+A3sg+Pnon+Nom
denizcilik	denizcilik+Noun+A3sg+Pnon+Nom
oyuncak	oyuncak+Noun+A3sg+Pnon+Nom
kağnı	kağnı+Noun+A3sg+Pnon+Nom
penny	penny+Noun+A3sg+Pnon+Nom
farthing	farthing+Noun+A3sg+Pnon+Nom
tahlisiye	tahlisiye+Noun+A3sg+Pnon+Nom
sandal	sandal+Noun+A3sg+Pnon+Nom
akran	akran+Noun+A3sg+Pnon+Nom
plaza	plaza+Noun+A3sg+Pnon+Nom
kaban	kaban+Noun+A3sg+Pnon+Nom
devalüasyon	devalüasyon+Noun+A3sg+Pnon+Nom
konjonktürel	konjonktürel+Noun+A3sg+Pnon+Nom
gayrimenkul	gayrimenkul+Noun+A3sg+Pnon+Nom
likit	likit+Noun+A3sg+Pnon+Nom
maliye	maliye+Noun+A3sg+Pnon+Nom
enkaz	enkaz+Noun+A3pl+Pnon+Nom
işlerlik	işlerlik+Noun+A3sg+Pnon+Nom
tirajikomik	tirajikomik+Noun+A3sg+Pnon+Nom
trajikomik	trajikomik+Noun+A3sg+Pnon+Nom
efektif	efektif+Noun+A3sg+Pnon+Nom
eğitimci	eğitimci+Noun+A3sg+Pnon+Nom
yaptırım	yaptırım+Noun+A3sg+Pnon+Nom
hakkaniyet	hakkaniyet+Noun+A3sg+Pnon+Nom
fındık	fındık+Noun+A3sg+Pnon+Nom
bayramki	bayramki+Noun+A3sg+Pnon+Nom
hümanist	hümanist+Noun+A3sg+Pnon+Nom
tevhid	tevhid+Noun+A3sg+Pnon+Nom
tedrisat	tedrisat+Noun+A3sg+Pnon+Nom
kariptos	kariptos+Noun+A3sg+Pnon+Nom
referandum	referandum+Noun+A3sg+Pnon+Nom
tefekkür	tefekkür+Noun+A3sg+Pnon+Nom
otoban	otoban+Noun+A3sg+Pnon+Nom
çatal	çatal+Noun+A3sg+Pnon+Nom
mastika	mastika+Noun+A3sg+Pnon+Nom
mütareke	mütareke+Noun+A3sg+Pnon+Nom
sure	sure+Noun+A3sg+Pnon+Nom
umre	umre+Noun+A3sg+Pnon+Nom
balıkçılık	balıkçılık+Noun+A3sg+Pnon+Nom
keçe	keçe+Noun+A3sg+Pnon+Nom
sedef	sedef+Noun+A3sg+Pnon+Nom
titanyum	titanyum+Noun+A3sg+Pnon+Nom
avize	avize+Noun+A3sg+Pnon+Nom
onyx	onyx+Noun+A3sg+Pnon+Nom
kristal	kristal+Noun+A3sg+Pnon+Nom
vuslat	vuslat+Noun+A3sg+Pnon+Nom
arus	arus+Noun+A3sg+Pnon+Nom
mutrıp	mutrıp+Noun+A3sg+Pnon+Nom
tasavvuf	tasavvuf+Noun+A3sg+Pnon+Nom
mesnevi	mesnevi+Noun+A3sg+Pnon+Nom
ebru	ebru+Noun+A3sg+Pnon+Nom
kompozisyon	kompozisyon+Noun+A3sg+Pnon+Nom
yadigar	yadigar+Noun+A3sg+Pnon+Nom
mescid	mescid+Noun+A3sg+Pnon+Nom
tahrip	tahrip+Noun+A3sg+Pnon+Nom
kraliyet	kraliyet+Noun+A3sg+Pnon+Nom
hac	hac+Noun+A3sg+Pnon+Nom
tütsü	tütsü+Noun+A3sg+Pnon+Nom
bambu	bambu+Noun+A3sg+Pnon+Nom
göçebe	göçebe+Noun+A3sg+Pnon+Nom
insanımsılar	insanımsılar+Noun+A3pl+Pnon+Nom
hominid	hominid+Noun+A3sg+Pnon+Nom
buluntu	buluntu+Noun+A3sg+Pnon+Nom
with	with+Noun+A3sg+Pnon+Nom
homo	homo+Noun+A3sg+Pnon+Nom
animist	animist+Noun+A3sg+Pnon+Nom
akciğer	akciğer+Noun+A3sg+Pnon+Nom
linç	linç+Noun+A3sg+Pnon+Nom
yanıtlılyor	yanıtlılyor+Noun+A3sg+Pnon+Nom
milliyetçilik	milliyetçilik+Noun+A3sg+Pnon+Nom
ülkücü	ülkücü+Noun+A3sg+Pnon+Nom
nizam	nizam+Noun+A3sg+Pnon+Nom
tatbikat	tatbikat+Noun+A3sg+Pnon+Nom
uranyum	uranyum+Noun+A3sg+Pnon+Nom
hardal	hardal+Noun+A3sg+Pnon+Nom
gazi	gazi+Noun+A3sg+Pnon+Nom
mezat	mezat+Noun+A3sg+Pnon+Nom
tümör	tümör+Noun+A3sg+Pnon+Nom
diyaliz	diyaliz+Noun+A3sg+Pnon+Nom
paranoya	paranoya+Noun+A3sg+Pnon+Nom
çıkardıkler	çıkardıkler+Noun+A3sg+Pnon+Nom
houte	houte+Noun+A3sg+Pnon+Nom
couture	couture+Noun+A3sg+Pnon+Nom
öncü	öncü+Noun+A3sg+Pnon+Nom
kaldıraç	kaldıraç+Noun+A3sg+Pnon+Nom
parfüm	parfüm+Noun+A3sg+Pnon+Nom
ermeni	ermeni+Noun+A3sg+Pnon+Nom
söylediğ	söylediğ+Noun+A3sg+Pnon+Nom
roaming	roaming+Noun+A3sg+Pnon+Nom
network	network+Noun+A3sg+Pnon+Nom
sertifikasyon	sertifikasyon+Noun+A3sg+Pnon+Nom
dokümantasyon	dokümantasyon+Noun+A3sg+Pnon+Nom
barkod	barkod+Noun+A3sg+Pnon+Nom
gofret	gofret+Noun+A3sg+Pnon+Nom
prezervatif	prezervatif+Noun+A3sg+Pnon+Nom
tıraş	tıraş+Noun+A3sg+Pnon+Nom
vs	vs+Noun+A3sg+Pnon+Nom
repo	repo+Noun+A3sg+Pnon+Nom
müracat	müracat+Noun+A3sg+Pnon+Nom
bal	bal+Noun+A3sg+Pnon+Nom
işbirlikçi	işbirlikçi+Noun+A3sg+Pnon+Nom
rant	rant+Noun+A3sg+Pnon+Nom
ideoloji	ideoloji+Noun+A3sg+Pnon+Nom
d	d+Noun+A3sg+Pnon+Nom
hazım	hazım+Noun+A3sg+Pnon+Nom
ceberut	ceberut+Noun+A3sg+Pnon+Nom
adap	adap+Noun+A3sg+Pnon+Nom
bilgiişlem	bilgiişlem+Noun+A3sg+Pnon+Nom
kooperatif	kooperatif+Noun+A3sg+Pnon+Nom
muz	muz+Noun+A3sg+Pnon+Nom
tevşvik	tevşvik+Noun+A3sg+Pnon+Nom
lot	lot+Noun+A3sg+Pnon+Nom
kapkaççı	kapkaççı+Noun+A3sg+Pnon+Nom
kapkaç	kapkaç+Noun+A3sg+Pnon+Nom
telematik	telematik+Noun+A3sg+Pnon+Nom
beygir	beygir+Noun+A3sg+Pnon+Nom
co	co+Noun+A3sg+Pnon+Nom
vatandaşlık	vatandaşlık+Noun+A3sg+Pnon+Nom
sokun	sokun+Noun+A3sg+Pnon+Nom
lokantacı	lokantacı+Noun+A3sg+Pnon+Nom
harç	harç+Noun+A3sg+Pnon+Nom
keriz	keriz+Noun+A3sg+Pnon+Nom
polen	polen+Noun+A3sg+Pnon+Nom
far	far+Noun+A3sg+Pnon+Nom
reziztans	reziztans+Noun+A3sg+Pnon+Nom
rot	rot+Noun+A3sg+Pnon+Nom
balans	balans+Noun+A3sg+Pnon+Nom
klima	klima+Noun+A3sg+Pnon+Nom
kaporta	kaporta+Noun+A3sg+Pnon+Nom
diferansiyel	diferansiyel+Noun+A3sg+Pnon+Nom
şanzıman	şanzıman+Noun+A3sg+Pnon+Nom
rezistans	rezistans+Noun+A3sg+Pnon+Nom
malesef	malesef+Noun+A3sg+Pnon+Nom
sinerji	sinerji+Noun+A3sg+Pnon+Nom
road	road+Noun+A3sg+Pnon+Nom
guvaş	guvaş+Noun+A3sg+Pnon+Nom
karakalem	karakalem+Noun+A3sg+Pnon+Nom
yağlıboya	yağlıboya+Noun+A3sg+Pnon+Nom
mısır	mısır+Noun+A3sg+Pnon+Nom
biyografi	biyografi+Noun+A3sg+Pnon+Nom
grafiker	grafiker+Noun+A3sg+Pnon+Nom
yıldırım	yıldırım+Noun+A3sg+Pnon+Nom
reyting	reyting+Noun+A3sg+Pnon+Nom
solo	solo+Noun+A3sg+Pnon+Nom
piyanist	piyanist+Noun+A3sg+Pnon+Nom
arpist	arpist+Noun+A3sg+Pnon+Nom
soprano	soprano+Noun+A3sg+Pnon+Nom
mezzo	mezzo+Noun+A3sg+Pnon+Nom
dia	dia+Noun+A3sg+Pnon+Nom
dinleti	dinleti+Noun+A3sg+Pnon+Nom
interaktif	interaktif+Noun+A3sg+Pnon+Nom
çiklet	çiklet+Noun+A3sg+Pnon+Nom
house	house+Noun+A3sg+Pnon+Nom
prograsiv	prograsiv+Noun+A3sg+Pnon+Nom
gay	gay+Noun+A3sg+Pnon+Nom
puzzle	puzzle+Noun+A3sg+Pnon+Nom
ortaoyunu	ortaoyunu+Noun+A3sg+P3sg+Nom
mastır	mastır+Noun+A3sg+Pnon+Nom
esrar	esrar+Noun+A3sg+Pnon+Nom
hobi	hobi+Noun+A3sg+Pnon+Nom
taşeron	taşeron+Noun+A3sg+Pnon+Nom
nar	nar+Noun+A3sg+Pnon+Nom
köfte	köfte+Noun+A3sg+Pnon+Nom
hindi	hindi+Noun+A3sg+Pnon+Nom
mumbar	mumbar+Noun+A3sg+Pnon+Nom
mercimek	mercimek+Noun+A3sg+Pnon+Nom
kurufasulye	kurufasulye+Noun+A3sg+Pnon+Nom
bulgur	bulgur+Noun+A3sg+Pnon+Nom
pazı	pazı+Noun+A3sg+Pnon+Nom
kadayıf	kadayıf+Noun+A3sg+Pnon+Nom
yufka	yufka+Noun+A3sg+Pnon+Nom
bulamaç	bulamaç+Noun+A3sg+Pnon+Nom
elek	elek+Noun+A3sg+Pnon+Nom
pıt	pıt+Noun+A3sg+Pnon+Nom
sağım	sağım+Noun+A3sg+Pnon+Nom
gübre	gübre+Noun+A3sg+Pnon+Nom
amonyak	amonyak+Noun+A3sg+Pnon+Nom
dekar	dekar+Noun+A3sg+Pnon+Nom
homojen	homojen+Noun+A3sg+Pnon+Nom
olağandışı	olağandışı+Noun+A3sg+P3sg+Nom
arıza	arıza+Noun+A3sg+Pnon+Nom
chat	chat+Noun+A3sg+Pnon+Nom
sms	sms+Noun+A3sg+Pnon+Nom
dvd	dvd+Noun+A3sg+Pnon+Nom
cd	cd+Noun+A3sg+Pnon+Nom
gittigidiyor	gittigidiyor+Noun+A3sg+Pnon+Nom
teslimat	teslimat+Noun+A3sg+Pnon+Nom
pizza	pizza+Noun+A3sg+Pnon+Nom
kimyon	kimyon+Noun+A3sg+Pnon+Nom
nohut	nohut+Noun+A3sg+Pnon+Nom
sorbe	sorbe+Noun+A3sg+Pnon+Nom
jelatin	jelatin+Noun+A3sg+Pnon+Nom
püre	püre+Noun+A3sg+Pnon+Nom
işkembe	işkembe+Noun+A3sg+Pnon+Nom
patsathaki	patsathaki+Noun+A3sg+Pnon+Nom
tarçın	tarçın+Noun+A3sg+Pnon+Nom
aroma	aroma+Noun+A3sg+Pnon+Nom
tahin	tahin+Noun+A3sg+Pnon+Nom
zargana	zargana+Noun+A3sg+Pnon+Nom
fava	fava+Noun+A3sg+Pnon+Nom
füme	füme+Noun+A3sg+Pnon+Nom
çeşni	çeşni+Noun+A3sg+Pnon+Nom
arapsaçı	arapsaçı+Noun+A3sg+P3sg+Nom
baharat	baharat+Noun+A3sg+Pnon+Nom
sardalye	sardalye+Noun+A3sg+Pnon+Nom
kelepir	kelepir+Noun+A3sg+Pnon+Nom
tezahür	tezahür+Noun+A3sg+Pnon+Nom
bezelye	bezelye+Noun+A3sg+Pnon+Nom
snow	snow+Noun+A3sg+Pnon+Nom
peas	peas+Noun+A3sg+Pnon+Nom
tout	tout+Noun+A3sg+Pnon+Nom
manj	manj+Noun+A3sg+Pnon+Nom
mange	mange+Noun+A3sg+Pnon+Nom
sote	sote+Noun+A3sg+Pnon+Nom
somon	somon+Noun+A3sg+Pnon+Nom
mayonez	mayonez+Noun+A3sg+Pnon+Nom
sultani	sultani+Noun+A3sg+Pnon+Nom
tarhun	tarhun+Noun+A3sg+Pnon+Nom
saksı	saksı+Noun+A3sg+Pnon+Nom
baykuş	baykuş+Noun+A3sg+Pnon+Nom
ziraat	ziraat+Noun+A3sg+Pnon+Nom
kil	kil+Noun+A3sg+Pnon+Nom
cm	cm+Noun+A3sg+Pnon+Nom
nouveau	nouveau+Noun+A3sg+Pnon+Nom
primeur	primeur+Noun+A3sg+Pnon+Nom
nuevo	nuevo+Noun+A3sg+Pnon+Nom
novello	novello+Noun+A3sg+Pnon+Nom
giovane	giovane+Noun+A3sg+Pnon+Nom
novo	novo+Noun+A3sg+Pnon+Nom
cumhuriyet	cumhuriyet+Noun+A3sg+Pnon+Nom
ölümlü	ölümlü+Noun+A3sg+Pnon+Nom
etobur	etobur+Noun+A3sg+Pnon+Nom
mama	mama+Noun+A3sg+Pnon+Nom
akrilik	akrilik+Noun+A3sg+Pnon+Nom
mars	mars+Noun+A3sg+Pnon+Nom
şeş	şeş+Noun+A3sg+Pnon+Nom
düt	düt+Noun+A3sg+Pnon+Nom
kalas	kalas+Noun+A3sg+Pnon+Nom
piç	piç+Noun+A3sg+Pnon+Nom
hamsi	hamsi+Noun+A3sg+Pnon+Nom
kumpir	kumpir+Noun+A3sg+Pnon+Nom
hamburger	hamburger+Noun+A3sg+Pnon+Nom
irmik	irmik+Noun+A3sg+Pnon+Nom
çocuksever	çocuksever+Noun+A3sg+Pnon+Nom
ördek	ördek+Noun+A3sg+Pnon+Nom
soul	soul+Noun+A3sg+Pnon+Nom
beef	beef+Noun+A3sg+Pnon+Nom
karides	karides+Noun+A3sg+Pnon+Nom
roka	roka+Noun+A3sg+Pnon+Nom
bonfile	bonfile+Noun+A3sg+Pnon+Nom
brokoli	brokoli+Noun+A3sg+Pnon+Nom
milföy	milföy+Noun+A3sg+Pnon+Nom
profiterol	profiterol+Noun+A3sg+Pnon+Nom
fagot	fagot+Noun+A3sg+Pnon+Nom
obua	obua+Noun+A3sg+Pnon+Nom
saksofon	saksofon+Noun+A3sg+Pnon+Nom
nda	nda+Noun+A3sg+Pnon+Nom
panayır	panayır+Noun+A3sg+Pnon+Nom
güveç	güveç+Noun+A3sg+Pnon+Nom
höşmerim	höşmerim+Noun+A3sg+Pnon+Nom
s	s+Noun+A3sg+Pnon+Nom
jet	jet+Noun+A3sg+Pnon+Nom
casino	casino+Noun+A3sg+Pnon+Nom
ihya	ihya+Noun+A3sg+Pnon+Nom
dinlence	dinlence+Noun+A3sg+Pnon+Nom
söylerek	söylerek+Noun+A3sg+Pnon+Nom
tüzük	tüzük+Noun+A3sg+Pnon+Nom
yelken	yelken+Noun+A3sg+Pnon+Nom
orsa	orsa+Noun+A3sg+Pnon+Nom
diskur	diskur+Noun+A3sg+Pnon+Nom
aborda	aborda+Noun+A3sg+Pnon+Nom
mihenk	mihenk+Noun+A3sg+Pnon+Nom
gavur	gavur+Noun+A3sg+Pnon+Nom
baro	baro+Noun+A3sg+Pnon+Nom
nci	nci+Noun+A3sg+Pnon+Nom
p	p+Noun+A3sg+Pnon+Nom
tüyo	tüyo+Noun+A3sg+Pnon+Nom
falso	falso+Noun+A3sg+Pnon+Nom
fair	fair+Noun+A3sg+Pnon+Nom
istirham	istirham+Noun+A3sg+Pnon+Nom
kafile	kafile+Noun+A3sg+Pnon+Nom
diyetisyen	diyetisyen+Noun+A3sg+Pnon+Nom
masör	masör+Noun+A3sg+Pnon+Nom
sıkıtlayamaz	sıkıtlayamaz+Noun+A3sg+Pnon+Nom
ibre	ibre+Noun+A3sg+Pnon+Nom
otobiyografi	otobiyografi+Noun+A3sg+Pnon+Nom
ndaki	ndaki+Noun+A3sg+Pnon+Nom
başağrısı	başağrısı+Noun+A3sg+P3sg+Nom
çiğdem	çiğdem+Noun+A3sg+Pnon+Nom
karaborsa	karaborsa+Noun+A3sg+Pnon+Nom
aidiyet	aidiyet+Noun+A3sg+Pnon+Nom
kapıkulu	kapıkulu+Noun+A3sg+P3sg+Nom
klişe	klişe+Noun+A3sg+Pnon+Nom
külup	külup+Noun+A3sg+Pnon+Nom
emniyet	emniyet+Noun+A3sg+Pnon+Nom
dinamit	dinamit+Noun+A3sg+Pnon+Nom
tiraj	tiraj+Noun+A3sg+Pnon+Nom
palamut	palamut+Noun+A3sg+Pnon+Nom
mızrak	mızrak+Noun+A3sg+Pnon+Nom
kevgir	kevgir+Noun+A3sg+Pnon+Nom
dripling	dripling+Noun+A3sg+Pnon+Nom
itimat	itimat+Noun+A3sg+Pnon+Nom
nakavt	nakavt+Noun+A3sg+Pnon+Nom
reaksiyon	reaksiyon+Noun+A3sg+Pnon+Nom
şamata	şamata+Noun+A3sg+Pnon+Nom
cebir	cebir+Noun+A3sg+Pnon+Nom
gastronomi	gastronomi+Noun+A3sg+Pnon+Nom
glutamat	glutamat+Noun+A3sg+Pnon+Nom
ketçap	ketçap+Noun+A3sg+Pnon+Nom
mono	mono+Noun+A3sg+Pnon+Nom
sodyum	sodyum+Noun+A3sg+Pnon+Nom
sıvıyağ	sıvıyağ+Noun+A3sg+Pnon+Nom
sokarıçı	sokarıçı+Noun+A3sg+Pnon+Nom
margarin	margarin+Noun+A3sg+Pnon+Nom
vişne	vişne+Noun+A3sg+Pnon+Nom
gen	gen+Noun+A3sg+Pnon+Nom
biyo	biyo+Noun+A3sg+Pnon+Nom
trifosfat	trifosfat+Noun+A3sg+Pnon+Nom
lüsiferaz	lüsiferaz+Noun+A3sg+Pnon+Nom
trakeol	trakeol+Noun+A3sg+Pnon+Nom
mitokondriya	mitokondriya+Noun+A3sg+Pnon+Nom
oksit	oksit+Noun+A3sg+Pnon+Nom
nikrik	nikrik+Noun+A3sg+Pnon+Nom
biyoloji	biyoloji+Noun+A3sg+Pnon+Nom
vinç	vinç+Noun+A3sg+Pnon+Nom
robot	robot+Noun+A3sg+Pnon+Nom
inanca	inanca+Noun+A3sg+Pnon+Nom
ibadethane	ibadethane+Noun+A3sg+Pnon+Nom
arabesk	arabesk+Noun+A3sg+Pnon+Nom
ilahiyat	ilahiyat+Noun+A3sg+Pnon+Nom
lik	lik+Noun+A3sg+Pnon+Nom
kısıntı	kısıntı+Noun+A3sg+Pnon+Nom
kiracı	kiracı+Noun+A3sg+Pnon+Nom
hayvanat	hayvanat+Noun+A3sg+Pnon+Nom
ezan	ezan+Noun+A3sg+Pnon+Nom
keramet	keramet+Noun+A3sg+Pnon+Nom
delege	delege+Noun+A3sg+Pnon+Nom
avanta	avanta+Noun+A3sg+Pnon+Nom
vah	vah+Noun+A3sg+Pnon+Nom
liberalizm	liberalizm+Noun+A3sg+Pnon+Nom
çember	çember+Noun+A3sg+Pnon+Nom
maraj	maraj+Noun+A3sg+Pnon+Nom
vekalet	vekalet+Noun+A3sg+Pnon+Nom
divan	divan+Noun+A3sg+Pnon+Nom
yıp	yıp+Noun+A3sg+Pnon+Nom
poli	poli+Noun+A3sg+Pnon+Nom
soh	soh+Noun+A3sg+Pnon+Nom
heba	heba+Noun+A3sg+Pnon+Nom
külyutmaz	külyutmaz+Noun+A3sg+Pnon+Nom
yobaz	yobaz+Noun+A3sg+Pnon+Nom
lades	lades+Noun+A3sg+Pnon+Nom
savaşım	savaşım+Noun+A3sg+Pnon+Nom
ittifak	ittifak+Noun+A3sg+Pnon+Nom
antisemitizm	antisemitizm+Noun+A3sg+Pnon+Nom
jeopolitik	jeopolitik+Noun+A3sg+Pnon+Nom
hatip	hatip+Noun+A3sg+Pnon+Nom
ferman	ferman+Noun+A3sg+Pnon+Nom
memaliki	memaliki+Noun+A3sg+Pnon+Nom
sulak	sulak+Noun+A3sg+Pnon+Nom
popülizm	popülizm+Noun+A3sg+Pnon+Nom
ahkam	ahkam+Noun+A3pl+Pnon+Nom
deklarasyon	deklarasyon+Noun+A3sg+Pnon+Nom
hayatiyet	hayatiyet+Noun+A3sg+Pnon+Nom
ekspertiz	ekspertiz+Noun+A3sg+Pnon+Nom
takibat	takibat+Noun+A3sg+Pnon+Nom
tasnii	tasnii+Noun+A3sg+Pnon+Nom
mortgage	mortgage+Noun+A3sg+Pnon+Nom
teveccüh	teveccüh+Noun+A3sg+Pnon+Nom
tümgeneral	tümgeneral+Noun+A3sg+Pnon+Nom
kızan	kızan+Noun+A3sg+Pnon+Nom
töhmet	töhmet+Noun+A3sg+Pnon+Nom
fezleke	fezleke+Noun+A3sg+Pnon+Nom
numune	numune+Noun+A3sg+Pnon+Nom
dolandırıcılık	dolandırıcılık+Noun+A3sg+Pnon+Nom
tadil	tadil+Noun+A3sg+Pnon+Nom
büyükşehir	büyükşehir+Noun+A3sg+Pnon+Nom
fesh	fesh+Noun+A3sg+Pnon+Nom
idame	idame+Noun+A3sg+Pnon+Nom
angajman	angajman+Noun+A3sg+Pnon+Nom
süngü	süngü+Noun+A3sg+Pnon+Nom
vesaire	vesaire+Noun+A3sg+Pnon+Nom
şeriatçı	şeriatçı+Noun+A3sg+Pnon+Nom
gözdağı	gözdağı+Noun+A3sg+P3sg+Nom
suiistimal	suiistimal+Noun+A3sg+Pnon+Nom
cumhuriyetçi	cumhuriyetçi+Noun+A3sg+Pnon+Nom
şiar	şiar+Noun+A3sg+Pnon+Nom
ilim	ilim+Noun+A3sg+Pnon+Nom
liyakat	liyakat+Noun+A3sg+Pnon+Nom
örtbas	örtbas+Noun+A3sg+Pnon+Nom
kaçılınmaz	kaçılınmaz+Noun+A3sg+Pnon+Nom
vefa	vefa+Noun+A3sg+Pnon+Nom
oooh	oooh+Noun+A3sg+Pnon+Nom
überseksüel	überseksüel+Noun+A3sg+Pnon+Nom
ying	ying+Noun+A3sg+Pnon+Nom
yang	yang+Noun+A3sg+Pnon+Nom
veryansın	veryansın+Noun+A3sg+Pnon+Nom
gastroporn	gastroporn+Noun+A3sg+Pnon+Nom
sunum	sunum+Noun+A3sg+Pnon+Nom
outdoor	outdoor+Noun+A3sg+Pnon+Nom
yoga	yoga+Noun+A3sg+Pnon+Nom
temenni	temenni+Noun+A3sg+Pnon+Nom
tai	tai+Noun+A3sg+Pnon+Nom
chi	chi+Noun+A3sg+Pnon+Nom
master	master+Noun+A3sg+Pnon+Nom
zat	zat+Noun+A3sg+Pnon+Nom
bıldırcın	bıldırcın+Noun+A3sg+Pnon+Nom
illüzyonist	illüzyonist+Noun+A3sg+Pnon+Nom
illüzyon	illüzyon+Noun+A3sg+Pnon+Nom
öğün	öğün+Noun+A3sg+Pnon+Nom
obezite	obezite+Noun+A3sg+Pnon+Nom
tutkal	tutkal+Noun+A3sg+Pnon+Nom
klozet	klozet+Noun+A3sg+Pnon+Nom
cerrahi	cerrahi+Noun+A3sg+Pnon+Nom
takke	takke+Noun+A3sg+Pnon+Nom
payda	payda+Noun+A3sg+Pnon+Nom
anjioplasti	anjioplasti+Noun+A3sg+Pnon+Nom
böbrek	böbrek+Noun+A3sg+Pnon+Nom
ginkgo	ginkgo+Noun+A3sg+Pnon+Nom
garlic	garlic+Noun+A3sg+Pnon+Nom
kolesterol	kolesterol+Noun+A3sg+Pnon+Nom
trigliserid	trigliserid+Noun+A3sg+Pnon+Nom
ödem	ödem+Noun+A3sg+Pnon+Nom
ihtisas	ihtisas+Noun+A3sg+Pnon+Nom
tutulabir	tutulabir+Noun+A3sg+Pnon+Nom
regl	regl+Noun+A3sg+Pnon+Nom
milletvekilliği	milletvekilliği+Noun+A3sg+P3sg+Nom
evrim	evrim+Noun+A3sg+Pnon+Nom
kaburga	kaburga+Noun+A3sg+Pnon+Nom
kameraman	kameraman+Noun+A3sg+Pnon+Nom
feminist	feminist+Noun+A3sg+Pnon+Nom
ambargo	ambargo+Noun+A3sg+Pnon+Nom
bumerang	bumerang+Noun+A3sg+Pnon+Nom
yle	yle+Noun+A3sg+Pnon+Nom
musalla	musalla+Noun+A3sg+Pnon+Nom
taziye	taziye+Noun+A3sg+Pnon+Nom
ınki	ınki+Noun+A3sg+Pnon+Nom
çoook	çoook+Noun+A3sg+Pnon+Nom
bank	bank+Noun+A3sg+Pnon+Nom
bedave	bedave+Noun+A3sg+Pnon+Nom
ihtiva	ihtiva+Noun+A3sg+Pnon+Nom
ayarperver	ayarperver+Noun+A3sg+Pnon+Nom
manita	manita+Noun+A3sg+Pnon+Nom
koleksiyoner	koleksiyoner+Noun+A3sg+Pnon+Nom
minimalizm	minimalizm+Noun+A3sg+Pnon+Nom
yıllard	yıllard+Noun+A3sg+Pnon+Nom
blogger	blogger+Noun+A3sg+Pnon+Nom
kalori	kalori+Noun+A3sg+Pnon+Nom
tamamıyle	tamamıyle+Noun+A3sg+Pnon+Nom
küsür	küsür+Noun+A3sg+Pnon+Nom
özgüven	özgüven+Noun+A3sg+Pnon+Nom
çüşşş	çüşşş+Noun+A3sg+Pnon+Nom
aşure	aşure+Noun+A3sg+Pnon+Nom
poğaça	poğaça+Noun+A3sg+Pnon+Nom
krep	krep+Noun+A3sg+Pnon+Nom
tost	tost+Noun+A3sg+Pnon+Nom
çikolata	çikolata+Noun+A3sg+Pnon+Nom
abur	abur+Noun+A3sg+Pnon+Nom
diet	diet+Noun+A3sg+Pnon+Nom
caaart	caaart+Noun+A3sg+Pnon+Nom
lay	lay+Noun+A3sg+Pnon+Nom
leblebi	leblebi+Noun+A3sg+Pnon+Nom
cipsdir	cipsdir+Noun+A3sg+Pnon+Nom
mutsuzummm	mutsuzummm+Noun+A3sg+Pnon+Nom
lightening	lightening+Noun+A3sg+Pnon+Nom
kurabiye	kurabiye+Noun+A3sg+Pnon+Nom
küsürat	küsürat+Noun+A3sg+Pnon+Nom
hermafrodit	hermafrodit+Noun+A3sg+Pnon+Nom
sükut	sükut+Noun+A3sg+Pnon+Nom
madem	madem+Noun+A3sg+Pnon+Nom
fıtık	fıtık+Noun+A3sg+Pnon+Nom
karne	karne+Noun+A3sg+Pnon+Nom
parazit	parazit+Noun+A3sg+Pnon+Nom
tekir	tekir+Noun+A3sg+Pnon+Nom
sarman	sarman+Noun+A3sg+Pnon+Nom
şaşaa	şaşaa+Noun+A3sg+Pnon+Nom
mahal	mahal+Noun+A3sg+Pnon+Nom
bırakmamamak	bırakmamamak+Noun+A3sg+Pnon+Nom
sabahçı	sabahçı+Noun+A3sg+Pnon+Nom
öğlenci	öğlenci+Noun+A3sg+Pnon+Nom
farkındalık	farkındalık+Noun+A3sg+Pnon+Nom
asorti	asorti+Noun+A3sg+Pnon+Nom
papağan	papağan+Noun+A3sg+Pnon+Nom
mokul	mokul+Noun+A3sg+Pnon+Nom
travmatik	travmatik+Noun+A3sg+Pnon+Nom
alarm	alarm+Noun+A3sg+Pnon+Nom
fika	fika+Noun+A3sg+Pnon+Nom
mesken	mesken+Noun+A3sg+Pnon+Nom
sport	sport+Noun+A3sg+Pnon+Nom
climbing	climbing+Noun+A3sg+Pnon+Nom
öncei	öncei+Noun+A3sg+Pnon+Nom
tampon	tampon+Noun+A3sg+Pnon+Nom
olduuuu	olduuuu+Noun+A3sg+Pnon+Nom
beis	beis+Noun+A3sg+Pnon+Nom
ons	ons+Noun+A3sg+Pnon+Nom
