rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
kavradı	kavra+Verb+Pos+Past+A3sg
şarttı	şart+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
benmişim	ben+Pron+Pers+A1sg+Pnon+Nom^DB+Verb+Zero+Narr+A1sg
sesiniz	ses+Noun+A3sg+Pnon+Gen^DB+Verb+Zero+Pres+A1pl
bitkinsiniz	bitkin+Adj^DB+Verb+Zero+Pres+A2pl
vuruldunuz	vurul+Verb+Pos+Past+A2pl
şaşmamalıyım	şaş+Verb+Neg+Neces+A1sg
yumuşaktı	yumuşak+Adj^DB+Verb+Zero+Past+A3sg
ilişti	iliş+Verb+Pos+Past+A3sg
fırladı	fırla+Verb+Pos+Past+A3sg
kınayın	kına+Verb+Pos+Imp+A2pl
inceleyecek	incele+Verb+Pos+Fut+A3sg
kandıramazsınız	kan+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+A2pl
çatırdatacak	çatırda+Verb^DB+Verb+Caus+Pos+Fut+A3sg
küçümser	küçümse+Verb+Pos+Aor+A3sg
büktü	bük+Verb+Pos+Past+A3sg
kötülüyordum	kötüle+Verb+Pos+Prog1+Past+A1sg
başvurayım	başvur+Verb+Pos+Opt+A1sg
ağlamıştı	ağla+Verb+Pos+Narr+Past+A3sg
kazıyorsunuz	kaz+Verb+Pos+Prog1+A2pl
haklısınız	hak+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A2pl
konacak	kon+Verb+Pos+Fut+A3sg
ölümlüyüz	ölümlü+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
homurdandı	homurda+Verb^DB+Verb+Pass+Pos+Past+A3sg
gençsiniz	genç+Adj^DB+Verb+Zero+Pres+A2pl
şahidim	şahit+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
hesaplar	hesapla+Verb+Pos+Aor+A3sg
temizdir	temiz+Adj^DB+Verb+Zero+Pres+A3sg+Cop
girişiyorum	giriş+Verb+Pos+Prog1+A1sg
şakıyorsunuz	şakı+Verb+Pos+Prog1+A2pl
şaşırmıştı	şaşır+Verb+Pos+Narr+Past+A3sg
gücendirmediniz	gücen+Verb^DB+Verb+Caus+Neg+Past+A2pl
kuvvetlendirmediniz	kuvvet+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Neg+Past+A2pl
karşıladınız	karşıla+Verb+Pos+Past+A2pl
bağışlıyorum	bağışla+Verb+Pos+Prog1+A1sg
düşüncelisiniz	düşüncel+Adj^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A2pl
yaslanmış	yasla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kurbanısınız	kurban+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A2pl
kıpırdattı	kıpırda+Verb^DB+Verb+Caus+Pos+Past+A3sg
aşktır	aşk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kollayamaz	kolla+Verb^DB+Verb+Able+Neg+Aor+A3sg
ulaşıyor	ulaş+Verb+Pos+Prog1+A3sg
çıkarınım	çıkar+Noun+A3sg+Pnon+Gen^DB+Verb+Zero+Pres+A1sg
inledi	inle+Verb+Pos+Past+A3sg
tecrübesizsiniz	tecrübe+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Pres+A2pl
onurludur	onur+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
kavuşturdunuz	kavuş+Verb^DB+Verb+Caus+Pos+Past+A2pl
safsınız	saf+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2pl
ekmesin	ek+Verb+Neg+Imp+A3sg
savdık	sav+Verb+Pos+Past+A1pl
kaçacağım	kaç+Verb+Pos+Fut+A1sg
bulanıyor	bulan+Verb+Pos+Prog1+A3sg
tartamamışım	tart+Verb^DB+Verb+Able+Neg+Narr+A1sg
mahvolur	mahvol+Verb+Pos+Aor+A3sg
vazgeçer	vazgeç+Verb+Pos+Aor+A3sg
ısmarlamıştı	ısmarla+Verb+Pos+Narr+Past+A3sg
yığılmış	yığ+Verb^DB+Verb+Pass+Pos+Narr+A3sg
hıçkıra	hıçkır+Verb+Pos+Opt+A3sg
çıplaktı	çıplak+Adj^DB+Verb+Zero+Past+A3sg
bozulmuş	boz+Verb^DB+Verb+Pass+Pos+Narr+A3sg
hiddetlendirdi	hiddet+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
kanatlanmış	kanat+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+A3sg
kıyabilirdi	kıy+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
sıkışsa	sıkış+Verb+Pos+Desr+A3sg
kararmış	kar+Verb+Pos+Aor+Narr+A3sg
eviydi	ev+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kurulandı	kurula+Verb^DB+Verb+Pass+Pos+Past+A3sg
emretmemiş	emret+Verb+Neg+Narr+A3sg
kıvıracağım	kıvır+Verb+Pos+Fut+A1sg
yakışır	yakış+Verb+Pos+Aor+A3sg
kokuyor	kok+Verb+Pos+Prog1+A3sg
esiyordu	es+Verb+Pos+Prog1+Past+A3sg
yükseliyordu	yüksel+Verb+Pos+Prog1+Past+A3sg
göstergeleriydi	gösterge+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
dehşetti	dehşet+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sersemlemişti	sersemle+Verb+Pos+Narr+Past+A3sg
bağladı	bağla+Verb+Pos+Past+A3sg
dokundurtmuyor	dokun+Verb^DB+Verb+Caus^DB+Verb+Caus+Neg+Prog1+A3sg
yakaladı	yakala+Verb+Pos+Past+A3sg
alışır	alış+Verb+Pos+Aor+A3sg
sertleştirdi	sert+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
yat	yat+Verb+Pos+Imp+A2sg
takıldı	tak+Verb^DB+Verb+Pass+Pos+Past+A3sg
endişeliydi	endişe+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
oluşturuyordu	oluş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
gerideyse	geri+Adj^DB+Noun+Zero+A3sg+Pnon+Loc^DB+Verb+Zero+Cond+A3sg
doya	doy+Verb+Pos+Opt+A3sg
harcamıştı	harca+Verb+Pos+Narr+Past+A3sg
köpeğiydi	köpek+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
engeldi	engel+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
güçlüydü	güç+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
kurttu	kurt+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
felaketti	felaket+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
abanıverdi	aban+Verb+Pos^DB+Verb+Hastily+Past+A3sg
kuduruyordu	kudur+Verb+Pos+Prog1+Past+A3sg
kovalıyordu	kovala+Verb+Pos+Prog1+Past+A3sg
gerilmişti	ger+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
takırdadı	takırda+Verb+Pos+Past+A3sg
telaşlanmış	telaş+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+A3sg
yetişmemiş	yetiş+Verb+Neg+Narr+A3sg
dürülmüş	dür+Verb^DB+Verb+Pass+Pos+Narr+A3sg
incinmişti	incin+Verb+Pos+Narr+Past+A3sg
sakinleşebildi	sakin+Adj^DB+Verb+Become+Pos^DB+Verb+Able+Past+A3sg
dokunacak	doku+Verb^DB+Verb+Pass+Pos+Fut+A3sg
yatıştırıyordu	yatış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
öfkelenmişti	öfke+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
yöneldiler	yönel+Verb+Pos+Past+A3pl
kabarttı	kabar+Verb^DB+Verb+Caus+Pos+Past+A3sg
parçalayıverir	parçala+Verb+Pos^DB+Verb+Hastily+Aor+A3sg
tetikteydi	tetik+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
aradı	ara+Verb+Pos+Past+A3sg
kaynaklanmıyordu	kaynakla+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
yetindi	yetin+Verb+Pos+Past+A3sg
bambaşkaydı	bambaşka+Adj^DB+Verb+Zero+Past+A3sg
yumuyordu	yum+Verb+Pos+Prog1+Past+A3sg
yerleşmişti	yerleş+Verb+Pos+Narr+Past+A3sg
dürtüyor	dürt+Verb+Pos+Prog1+A3sg
kışkırtıyordu	kışkırt+Verb+Pos+Prog1+Past+A3sg
faydalanıyor	fayda+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+A3sg
savuşuyordu	savuş+Verb+Pos+Prog1+Past+A3sg
karmaşıktı	karmaşık+Adj^DB+Verb+Zero+Past+A3sg
edinebilmişti	edin+Verb+Pos^DB+Verb+Able+Narr+Past+A3sg
çocuklarınsa	çocuk+Noun+A3pl+Pnon+Gen^DB+Verb+Zero+Cond+A3sg
engelleyemiyordu	engelle+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
beslemiyordu	besle+Verb+Neg+Prog1+Past+A3sg
sırnaşmıyordu	sırnaş+Verb+Neg+Prog1+Past+A3sg
katlanamaz	katla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
esirgiyor	esirge+Verb+Pos+Prog1+A3sg
efendisin	efendi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2sg
mallarıydı	mal+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
sataşmıyor	sataş+Verb+Neg+Prog1+A3sg
genişti	geniş+Adj^DB+Verb+Zero+Past+A3sg
örülmüş	ör+Verb^DB+Verb+Pass+Pos+Narr+A3sg
çiğnemiş	çiğne+Verb+Pos+Narr+A3sg
perçinleniyordu	perçinle+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
yaralıyordu	yarala+Verb+Pos+Prog1+Past+A3sg
tarifsizdi	tarif+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
düzenliyordu	düzenle+Verb+Pos+Prog1+Past+A3sg
geziniyordu	gezin+Verb+Pos+Prog1+Past+A3sg
başkaydı	başka+Adj^DB+Verb+Zero+Past+A3sg
kısmetliydi	kısmet+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
atladı	atla+Verb+Pos+Past+A3sg
hücumdu	hücum+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
tamamlanacaktı	tamamla+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
kurdu	kur+Verb+Pos+Past+A3sg
hırslanıyordu	hırs+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
yağladı	yağla+Verb+Pos+Past+A3sg
üzerindeydi	üzer+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
gözetlemiş	gözetle+Verb+Pos+Narr+A3sg
tırmandı	tırman+Verb+Pos+Past+A3sg
uçtu	uç+Verb+Pos+Past+A3sg
nedense	neden+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
becermiş	becer+Verb+Pos+Narr+A3sg
kurumlanıyordu	kurum+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
ısırdı	ısır+Verb+Pos+Past+A3sg
azarladı	azarla+Verb+Pos+Past+A3sg
pataklıyordu	patakla+Verb+Pos+Prog1+Past+A3sg
dilerim	dil+Verb+Pos+Aor+A1sg
dostumdu	dost+Noun+A3sg+P1sg+Nom^DB+Verb+Zero+Past+A3sg
ürkütüyordu	ürk+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
gündür	gün+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
rastlamıyordum	rastla+Verb+Neg+Prog1+Past+A1sg
kazımışımdır	kazı+Verb+Pos+Narr+A1sg+Cop
düşkündük	düşkün+Adj^DB+Verb+Zero+Past+A1pl
onaracağım	onar+Verb+Pos+Fut+A1sg
böbürlenir	böbürlen+Verb+Pos+Aor+A3sg
boyadılar	boya+Verb+Pos+Past+A3pl
oynatılmış	oynat+Verb^DB+Verb+Pass+Pos+Narr+A3sg
taşınmıştı	taşın+Verb+Pos+Narr+Past+A3sg
bur	bur+Verb+Pos+Imp+A2sg
kahroluyordum	kahrol+Verb+Pos+Prog1+Past+A1sg
hafiflemiştim	hafifle+Verb+Pos+Narr+Past+A1sg
selamlayacaklarmış	selamla+Verb+Pos^DB+Noun+FutPart+A3pl+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
tüttürüyorlardı	tüt+Verb^DB+Verb+Caus+Pos+Prog1+A3pl+Past
boğmuştu	boğ+Verb+Pos+Narr+Past+A3sg
şaşkınsınızdır	şaşkın+Adj^DB+Verb+Zero+Pres+A2pl+Cop
alçalıyor	alçal+Verb+Pos+Prog1+A3sg
dönüşüverir	dönüş+Verb+Pos^DB+Verb+Hastily+Aor+A3sg
burkulur	burk+Verb^DB+Verb+Pass+Pos+Aor+A3sg
alışkanlıktı	alışkan+Adj^DB+Noun+Ness+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
gömüldü	göm+Verb^DB+Verb+Pass+Pos+Past+A3sg
çekişti	çekiş+Verb+Pos+Past+A3sg
doğruldu	doğrul+Verb+Pos+Past+A3sg
rıhtım	rıh+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
sürünüyordu	sürü+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
gözükmüyordu	gözük+Verb+Neg+Prog1+Past+A3sg
şükrettim	şükret+Verb+Pos+Past+A1sg
yeltenmez	yelten+Verb+Neg+Aor+A3sg
esmerdi	esmer+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kolum	kol+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
yeğledim	yeğle+Verb+Pos+Past+A1sg
öyleyse	öyle+Adj^DB+Verb+Zero+Cond+A3sg
vaziyetteyim	vaziyet+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A1sg
boşa	boşa+Verb+Pos+Imp+A2sg
yüzleriydi	yüz+Num+Card^DB+Noun+Zero+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
tutumdu	tutum+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
artacaktı	art+Verb+Pos+Fut+Past+A3sg
kovmamalıydı	kov+Verb+Neg+Neces+Past+A3sg
dinlesin	din+Noun+A3sg+Pnon+Ins^DB+Verb+Zero+Pres+A2sg
razıydım	razı+Adj^DB+Verb+Zero+Past+A1sg
darılmayın	darıl+Verb+Neg+Imp+A2pl
başarırdınız	başar+Verb+Pos+Aor+Past+A2pl
yakar	yak+Verb+Pos+Aor+A3sg
sağolasınız	sağol+Verb+Pos+Opt+A2pl
yalnızdınız	yalnız+Adj^DB+Verb+Zero+Past+A2pl
göreviydi	görev+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kırıldınız	kır+Verb^DB+Verb+Pass+Pos+Past+A2pl
sevindim	sevin+Verb+Pos+Past+A1sg
görüşebiliriz	görüş+Verb+Pos^DB+Verb+Able+Aor+A1pl
düşleyeceğim	düşle+Verb+Pos+Fut+A1sg
paralıyordunuz	parala+Verb+Pos+Prog1+Past+A2pl
ıslaktı	ıslak+Adj^DB+Verb+Zero+Past+A3sg
çağırıyorum	çağır+Verb+Pos+Prog1+A1sg
uyacaksınız	uy+Verb+Pos+Fut+A2pl
benimserim	benimse+Verb+Pos+Aor+A1sg
yadırgamayın	yadırga+Verb+Neg+Imp+A2pl
kimsem	kim+Pron+Ques+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A1sg
gülümsedi	gülümse+Verb+Pos+Past+A3sg
donuklaştı	donuk+Adj^DB+Verb+Become+Pos+Past+A3sg
yıkılmamıştı	yık+Verb^DB+Verb+Pass+Neg+Narr+Past+A3sg
satmamıştım	sat+Verb+Neg+Narr+Past+A1sg
boşalttı	boşal+Verb^DB+Verb+Caus+Pos+Past+A3sg
serpti	serp+Verb+Pos+Past+A3sg
kalçasıydı	kalça+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
ilikliyordu	ilikle+Verb+Pos+Prog1+Past+A3sg
yırtılmış	yırt+Verb^DB+Verb+Pass+Pos+Narr+A3sg
açıktı	açık+Adj^DB+Verb+Zero+Past+A3sg
parçasıydı	parça+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
sendeleye	sendele+Verb+Pos+Opt+A3sg
yavaştı	yavaş+Adj^DB+Verb+Zero+Past+A3sg
garipti	garip+Adj^DB+Verb+Zero+Past+A3sg
uyurdu	uyu+Verb+Pos+Aor+Past+A3sg
biçimsizdi	biçim+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
utanıyordu	utan+Verb+Pos+Prog1+Past+A3sg
şefkatliydi	şefkat+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
büzülmüş	büz+Verb^DB+Verb+Pass+Pos+Narr+A3sg
ilgisizdi	ilgi+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
yabancıydı	yabancı+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
boylamamıştı	boyla+Verb+Neg+Narr+Past+A3sg
tıktılar	tık+Verb+Pos+Past+A3pl
kaydırdı	kay+Verb^DB+Verb+Caus+Pos+Past+A3sg
nasılsın	nasıl+Adj^DB+Verb+Zero+Pres+A2sg
sınırlıydı	sınır+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
buradaydı	bura+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
adamdır	adam+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kırpıştırıyordu	kırpış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
bunalmıştı	bunal+Verb+Pos+Narr+Past+A3sg
bıkmış	bık+Verb+Pos+Narr+A3sg
usanmış	usan+Verb+Pos+Narr+A3sg
kutsallaşıyor	kutsal+Adj^DB+Verb+Become+Pos+Prog1+A3sg
soğudu	soğu+Verb+Pos+Past+A3sg
yutuyordu	yut+Verb+Pos+Prog1+Past+A3sg
yaramazdım	yar+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
beterdim	beter+Adj^DB+Verb+Zero+Past+A1sg
delikanlıydım	delikanlı+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
kabacaydım	kaba+Adj^DB+Adj+AsIf^DB+Verb+Zero+Past+A1sg
boldu	bol+Adj^DB+Verb+Zero+Past+A3sg
yaramazsın	yaramaz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2sg
akıtacağım	ak+Verb^DB+Verb+Caus+Pos+Fut+A1sg
neredeler	nere+Pron+Ques+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A3pl
şişiyor	şiş+Verb+Pos+Prog1+A3sg
sağlamlaşır	sağlam+Adj^DB+Verb+Become+Pos+Aor+A3sg
çapaladım	çapala+Verb+Pos+Past+A1sg
böldük	böl+Verb+Pos+Past+A1pl
zımparalayacaktı	zımparala+Verb+Pos+Fut+Past+A3sg
terkediyor	terket+Verb+Pos+Prog1+A3sg
soluyorlar	sol+Verb+Pos+Prog1+A3pl
çömeldi	çömel+Verb+Pos+Past+A3sg
kısmış	kıs+Verb+Pos+Narr+A3sg
değecek	değ+Verb+Pos+Fut+A3sg
farketmişti	farket+Verb+Pos+Narr+Past+A3sg
sarkıttı	sarkıt+Verb+Pos+Past+A3sg
sırıttı	sırıt+Verb+Pos+Past+A3sg
beraberiz	beraber+Adj^DB+Verb+Zero+Pres+A1pl
toparladılar	toparla+Verb+Pos+Past+A3pl
eşyalaşmış	eşya+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Narr+A3sg
saçmalıyorsun	saçmala+Verb+Pos+Prog1+A2sg
bayım	bay+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
büyüyecek	büyü+Verb+Pos+Fut+A3sg
baltaladın	baltala+Verb+Pos+Past+A2sg
biziz	biz+Pron+Pers+A1pl+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
yaşıyacağız	yaşıyacağ+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
pişirilecek	piş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Fut+A3sg
tenekesidir	teneke+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
sobadır	soba+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yıllıktır	yıllık+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
gerginleşti	gergin+Adj^DB+Verb+Become+Pos+Past+A3sg
tekmeledi	tekmele+Verb+Pos+Past+A3sg
böğürdü	böğür+Verb+Pos+Past+A3sg
domuzdu	domuz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
damlamaktaydı	damla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
şanslıysak	şans+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Cond+A1pl
çokmuş	çok+Postp+PCAbl^DB+Verb+Zero+Narr+A3sg
azmış	az+Verb+Pos+Narr+A3sg
kötümsersin	kötümse+Verb+Pos+Aor+A2sg
katlansınlar	katlan+Verb+Pos+Imp+A3pl
sarfedilir	sarfet+Verb^DB+Verb+Pass+Pos+Aor+A3sg
yerdir	yer+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
donattı	dona+Verb^DB+Verb+Caus+Pos+Past+A3sg
gevezesiniz	geveze+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2pl
kaşıdı	kaşı+Verb+Pos+Past+A3sg
huylanıyor	huylan+Verb+Pos+Prog1+A3sg
yasakmış	yasak+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
huysuzlaşıyor	huysuz+Adj^DB+Verb+Become+Pos+Prog1+A3sg
sarkmış	sark+Verb+Pos+Narr+A3sg
tüydü	tüy+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yumurtladı	yumurtla+Verb+Pos+Past+A3sg
kapalıydı	kapalı+Adj^DB+Verb+Zero+Past+A3sg
ilginçti	ilginç+Adj^DB+Verb+Zero+Past+A3sg
adetim	adet+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
papazıdır	papaz+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
cevapladı	cevapla+Verb+Pos+Past+A3sg
sabitlenmişti	sabitle+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
takınırlardı	takın+Verb+Pos+Aor+A3pl+Past
hareketti	hareket+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kilitledi	kilitle+Verb+Pos+Past+A3sg
koridordu	koridor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çevreliyor	çevrele+Verb+Pos+Prog1+A3sg
önüydü	ön+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kadardı	kadar+Postp+PCDat^DB+Verb+Zero+Past+A3sg
yağmıştı	yağ+Verb+Pos+Narr+Past+A3sg
çaktırmasınlar	çak+Verb^DB+Verb+Caus+Neg+Imp+A3pl
yoksundu	yoksun+Verb+Pos+Past+A3sg
alemsin	alem+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2sg
çukurdu	çukur+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
oradaydı	ora+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
havasızdı	hava+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
soğuktu	soğuk+Adj^DB+Verb+Zero+Past+A3sg
aydınlatmıyordu	aydınlat+Verb+Neg+Prog1+Past+A3sg
odaydı	oda+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
masaydı	masa+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
mantardı	mantar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
anımsatıyorlardı	anımsa+Verb^DB+Verb+Caus+Pos+Prog1+A3pl+Past
hoşsun	hoş+Adj^DB+Verb+Zero+Pres+A2sg
olayım	olay+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
daralıyor	daral+Verb+Pos+Prog1+A3sg
beydi	bey+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
destekledi	destekle+Verb+Pos+Past+A3sg
sıhhatim	sıhhat+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
sürünüyorduk	sürün+Verb+Pos+Prog1+Past+A1pl
süpürüyorduk	süpür+Verb+Pos+Prog1+Past+A1pl
kaynaşmaz	kaynaş+Verb+Neg+Aor+A3sg
yukarıdaydı	yukarı+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
anasıymışız	ana+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Narr+A1pl
metanetliymiş	metanet+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Narr+A3sg
yarıştılar	yarış+Verb+Pos+Past+A3pl
uyanıktı	uyanık+Adj^DB+Verb+Zero+Past+A3sg
omzumdaydı	omuz+Noun+A3sg+P1sg+Loc^DB+Verb+Zero+Past+A3sg
yavaşlamıştık	yavaşla+Verb+Pos+Narr+Past+A1pl
sararmıştı	sarar+Verb+Pos+Narr+Past+A3sg
aşikardı	aşikar+Adj^DB+Verb+Zero+Past+A3sg
aynıydı	aynı+Adj^DB+Verb+Zero+Past+A3sg
bulaşmış	bulaş+Verb+Pos+Narr+A3sg
direktti	direkt+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çırptı	çırp+Verb+Pos+Past+A3sg
sıçradı	sıçra+Verb+Pos+Past+A3sg
dövüşülür	döv+Verb^DB+Verb+Recip^DB+Verb+Pass+Pos+Aor+A3sg
susamış	susa+Verb+Pos+Narr+A3sg
uzundu	uzun+Adj^DB+Verb+Zero+Past+A3sg
beyefendiydi	beyefendi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
küçülmüştü	küçül+Verb+Pos+Narr+Past+A3sg
morarmış	morar+Verb+Pos+Narr+A3sg
huzurum	huzur+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
tedirgindim	tedirgin+Adj^DB+Verb+Zero+Past+A1sg
lekelemişti	lekele+Verb+Pos+Narr+Past+A3sg
kanatmıştı	kana+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
örttüm	ört+Verb+Pos+Past+A1sg
sandalyeydi	sandalye+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
özetleyeceğim	özetle+Verb+Pos+Fut+A1sg
